tiempo, axy, ayz, azx
144.02,178.708,197.938,200.027
144.03,180.061,197.715,197.757
144.04,178.899,198.85,199.485
144.05,177.074,195.311,197.609
144.06,176.917,194.609,196.276
144.07,178.775,198.351,199.872
144.08,176.331,195.429,197.109
144.09,178.193,202.421,203.222
144.1,180.572,193.448,195.186
144.11,181.076,196.033,197.753
144.12,180.105,198.616,199.068
144.13,179.15,196.051,195.634
144.14,177.944,198.797,199.836
144.15,177.351,194.956,197.009
144.16,177.352,197.33,198.597
144.17,178.205,197.059,199.089
144.18,179.494,192.367,195.113
144.19,178.52,193.777,197.389
144.2,178.066,197.819,199.719
144.21,177.637,195.394,194.365
144.22,175.946,203.35,201.385
144.23,177.055,195.848,194.566
144.24,179.744,197.073,197.717
144.25,178.494,195.16,197.473
144.26,178.463,195.836,198.169
144.27,178.879,198.317,200.25
144.28,178.343,197.834,200.25
144.29,176.778,198.738,198.241
144.3,176.212,198.733,197.475
144.31,176.915,198.859,198.229
144.32,177.91,196.972,197.99
144.33,178.629,197.153,199.322
144.34,178.213,195.851,198.408
144.35,178.477,198.828,199.084
144.36,177.347,198.288,198.288
144.37,178.191,198.516,198.516
144.38,177.77,198.353,197.975
144.39,177.066,199.29,198.285
144.4,177.906,201.46,201.208
144.41,177.79,193.74,196.182
144.42,180.043,198.707,200.876
144.43,179.482,197.677,199.594
144.44,177.354,197.493,198.758
144.45,177.485,197.596,196.96
144.46,177.484,200.131,200.001
144.47,178.459,193.121,194.662
144.48,178.933,197.215,200.396
144.49,178.012,196.706,199.432
144.5,179.125,195.079,197.659
144.51,179.427,196.339,199.09
144.52,178.911,190.47,192.453
144.53,179.861,197.934,199.438
144.54,178.65,195.125,196.001
144.55,177.215,198.497,200.135
144.56,178.329,195.401,197.075
144.57,178.911,196.372,198.295
144.58,178.461,196.063,198.395
144.59,177.751,194.448,196.605
144.6,178.861,195.075,196.595
144.61,179.152,195.728,196.604
144.62,177.737,197.908,198.316
144.63,177.944,194.499,193.432
144.64,178.699,202.788,201.538
144.65,177.241,197.131,195.443
144.66,177.235,200.411,199.561
144.67,177.701,196.993,199.077
144.68,178.708,188.997,193.387
144.69,180.58,194.106,198.469
144.7,179.151,196.797,198.932
144.71,176.092,196.429,197.081
144.72,174.914,201.364,199.3
144.73,176.56,202.79,200.098
144.74,177.95,193.706,194.336
144.75,180.338,197.234,200.003
144.76,178.039,195.145,199.608
144.77,179.15,197.379,200.364
144.78,178.192,197.507,197.948
144.79,177.485,199.434,198.803
144.8,176.779,193.865,192.575
144.81,177.485,203.091,202.473
144.82,176.07,197.933,198.129
144.83,174.93,197.197,200.096
144.84,177.755,198.149,201.918
144.85,180.583,192.839,196.771
144.86,181.285,195.62,199.312
144.87,178.928,194.736,196.253
144.88,177.97,197.409,197.21
144.89,175.641,198.78,196.897
144.9,175.128,202.298,200.859
144.91,176.997,202.2,202.393
144.92,179.141,194.319,196.909
144.93,181.307,199.798,203.394
144.94,180.833,190.183,193.515
144.95,180.177,197.32,199.628
144.96,179.46,197.93,196.26
144.97,177.504,197.858,195.427
144.98,177.256,202.203,200.12
144.99,177.704,197.189,197.189
145,180.312,195.678,198.046
145.01,180.856,191.315,196.363
145.02,180.144,194.133,198.892
145.03,180.347,196.797,200.01
145.04,180.093,196.068,196.515
145.05,179.883,200.548,197.374
145.06,177.519,199.746,196.579
145.07,177.726,197.492,194.93
145.08,178.201,193.787,195.485
145.09,178.48,193.695,197.345
145.1,178.479,195.749,199.361
145.11,179.172,194.361,197.372
145.12,176.078,193.142,194.67
145.13,176.782,201.039,199.792
145.14,177.004,195.597,194.112
145.15,177.25,198.356,196.671
145.16,177.488,201.792,200.739
145.17,178.642,194.493,196.232
145.18,180.325,195.663,197.608
145.19,180.074,196.361,197.677
145.2,177.244,196.797,197.217
145.21,177.966,199.791,197.476
145.22,178.23,201.676,198.331
145.23,176.541,199.696,198.225
145.24,177.221,195.136,196.416
145.25,179.627,195.76,198.338
145.26,179.611,193.846,195.152
145.27,178.67,197.796,199.07
145.28,179.143,194.278,194.704
145.29,178.479,199.013,198.241
145.3,178.355,198.588,198.962
145.31,180.026,198,197.617
145.32,179.361,201.719,201.936
145.33,179.147,192.389,193.678
145.34,179.176,195.262,196.955
145.35,179.868,193.947,196.329
145.36,179.606,194.037,194.488
145.37,178.439,200.625,199.581
145.38,176.314,196.291,195.875
145.39,178.417,202.582,201.139
145.4,177.484,198.35,198.546
145.41,178.206,194.041,196.179
145.42,178.718,194.98,198.391
145.43,178.943,197.469,201.076
145.44,179.362,194.961,194.332
145.45,178.439,200.146,199.1
145.46,177.014,199.03,196.741
145.47,178.215,205.744,202.059
145.48,177.022,198.753,198.1
145.49,176.541,197.204,198.683
145.5,177.327,194.743,198.958
145.51,179.876,194.991,197.805
145.52,178.201,200.171,201.857
145.53,176.787,202.801,201.171
145.54,176.799,202.534,200.05
145.55,177.559,202.522,199.435
145.56,178.19,201.818,199.284
145.57,178.914,194.356,196.566
145.58,181.619,196.534,199.905
145.59,181.177,197.623,200.838
145.6,178.065,195.869,198.292
145.61,179.045,199.825,200.064
145.62,179.607,196.933,196.154
145.63,179.328,198.627,197.601
145.64,178.349,199.481,201.369
145.65,179.293,195.007,197.945
145.66,180.768,195.268,199.436
145.67,180.38,192.411,196.995
145.68,180.177,193.61,195.44
145.69,178.754,197.624,196.85
145.7,176.666,198.632,195.463
145.71,177.653,202.478,199.982
145.72,178.898,198.1,197.725
145.73,179.905,192.452,194.818
145.74,180.64,196.212,199.957
145.75,178.775,191.194,193.82
145.76,176.774,197.279,198.791
145.77,176.507,201.769,200.024
145.78,176.082,198.499,196.609
145.79,178.065,198.216,196.556
145.8,181.169,196.628,195.455
145.81,178.49,194.724,197.045
145.82,178.047,199.052,199.684
145.83,177.203,197.085,197.208
145.84,176.779,191.038,191.826
145.85,178.492,195.301,197.099
145.86,179.611,195.75,197.043
145.87,177.339,196.49,196.996
145.88,175.794,204.908,203.808
145.89,175.218,200.021,199.656
145.9,178.763,197.26,197.514
145.91,181.455,195.705,196.898
145.92,180.48,187.811,191.05
145.93,180.611,197.713,199.38
145.94,178.483,201.403,199.635
145.95,175.401,199.964,196.709
145.96,174.858,206.113,202.483
145.97,176.632,195.288,194.41
145.98,179.082,196.939,200.258
145.99,180.819,194.153,199.095
146,178.545,194.049,198.671
146.01,177.484,203.826,204.184
146.02,178.373,200.926,197.763
146.03,179.204,198.918,196.229
146.04,179.48,194.844,192.356
146.05,180.313,200.265,199.891
146.06,179.066,194.582,197.685
146.07,177.361,195.017,197.573
146.08,177.652,201.23,203.712
146.09,181.057,194.131,197.531
146.1,181.731,195.123,196.301
146.11,180.306,200.522,199.631
146.12,177.076,195.937,193.621
146.13,178.202,203.584,201.846
146.14,178.622,193.834,195.008
146.15,179.627,194.027,196.628
146.16,181.761,197.424,200.652
146.17,179.637,189.98,193.158
146.18,178.046,198.512,198.382
146.19,177.212,198.124,196.472
146.2,177.066,198.003,196.481
146.21,177.849,201.334,201.031
146.22,179.695,200.902,200.821
146.23,178.606,196.084,198.285
146.24,178.053,196.352,197.76
146.25,176.778,194.844,195.354
146.26,177.348,201.818,201.316
146.27,179.469,197.439,197.051
146.28,178.755,197.145,197.916
146.29,179.327,199.635,199.114
146.3,178.471,198.808,197.784
146.31,175.237,203.508,202.172
146.32,175.366,197.956,196.697
146.33,178.376,195.081,197.315
146.34,180.847,188.58,194.462
146.35,181.232,196.257,201.028
146.36,180.322,200.67,202.308
146.37,177.786,197.391,194.952
146.38,177.264,207.005,202.97
146.39,177.227,196.61,194.44
146.4,179.327,195.711,196.241
146.41,178.952,191.927,195.974
146.42,179.964,195.781,200.661
146.43,179.637,194.864,197.96
146.44,180.032,197.331,197.968
146.45,177.491,195.219,193.797
146.46,178.497,197.683,195.625
146.47,179.196,200.81,198.655
146.48,176.779,196.268,197.036
146.49,178.204,200.368,202.256
146.5,176.856,196.834,195.494
146.51,177.56,197.797,196.064
146.52,178.967,200.603,201.293
146.53,178.913,196.55,198.615
146.54,180.268,198.185,201.447
146.55,179.121,192.756,197.156
146.56,180.878,198.011,200.433
146.57,178.899,191.504,192.016
146.58,177.406,198.804,198.101
146.59,177.095,194.298,194.298
146.6,179.847,198.739,198.812
146.61,180.404,195.798,197.67
146.62,179.611,196.284,197.574
146.63,178.98,198.604,199.167
146.64,178.117,195.184,196.543
146.65,176.941,194.603,195.884
146.66,178.276,194.575,195.938
146.67,180.861,199.066,199.066
146.68,178.195,195.502,196.642
146.69,178.821,197.307,196.593
146.7,177.565,198.362,197.657
146.71,178.191,197.347,197.347
146.72,176.935,197.641,197.641
146.73,175.607,195.937,197.13
146.74,177.656,195.287,197.207
146.75,178.989,196.954,198.802
146.76,178.353,196.326,197.321
146.77,178.83,200.949,199.123
146.78,176.864,199.295,197.822
146.79,176.139,196.797,196.224
146.8,176.781,199.072,200.222
146.81,177.552,193.316,195.203
146.82,178.991,194.827,196.838
146.83,179.164,192.022,195.077
146.84,179.644,197.475,197.51
146.85,179.61,203.009,201.823
146.86,176.782,195.94,194.66
146.87,178.158,201.074,199.782
146.88,178.249,193.269,195.684
146.89,177.591,189.064,193.62
146.9,180.233,203.294,206.437
146.91,180.325,194.514,196.529
146.92,179.57,196.992,195.806
146.93,177.535,198.157,196.282
146.94,179.653,196.324,192.476
146.95,178.292,199.468,196.854
146.96,176.894,199.453,200.537
146.97,179.548,188.843,191.44
146.98,180.305,197.875,202.402
146.99,179.612,193.113,194.568
147,177.524,204.765,204.252
147.01,175.363,196.97,196.503
147.02,178.081,198.336,197.062
147.03,178.938,201.077,201.602
147.04,178.23,193.47,193.434
147.05,179.488,205.044,205.078
147.06,178.938,194.866,195.479
147.07,179.55,192.123,194.748
147.08,179.649,196.498,197.821
147.09,176.857,199.06,197.867
147.1,174.657,200.754,200.071
147.11,176.071,198.7,199.258
147.12,176.902,191.481,195.217
147.13,180.232,199.409,202.613
147.14,178.291,197.145,199.687
147.15,178.783,201.685,202.414
147.16,178.938,195.182,194.496
147.17,180.285,198.606,196.707
147.18,181.472,199.168,197.226
147.19,179.919,193.712,193.421
147.2,179.605,202.113,202.113
147.21,178.969,195.575,196.157
147.22,178.235,199.894,201.116
147.23,178.191,198.935,198.935
147.24,178.25,191.072,193.585
147.25,180.986,199.317,200.562
147.26,180.314,198.115,198.758
147.27,179.626,203.769,201.33
147.28,178.253,197.436,194.83
147.29,179.488,194.985,194.949
147.3,180.285,193.486,195.417
147.31,177.61,199.36,201.241
147.32,176.816,199.894,199.86
147.33,176.782,200.053,198.799
147.34,178.745,203.645,204.265
147.35,179.528,191.673,191.745
147.36,179.687,201.078,202.269
147.37,177.603,189.587,190.212
147.38,179.61,194.398,195.646
147.39,181.767,194.16,194.784
147.4,178.307,192.302,192.41
147.41,178.196,216.056,211.538
147.42,177.514,201.705,197.267
147.43,178.172,200.809,198.32
147.44,181.611,202.737,202.067
147.45,179.806,187.648,191.524
147.46,179.732,198.654,202.385
147.47,179.649,197.323,196.139
147.48,177.629,198.073,196.283
147.49,177.215,199.213,195.617
147.5,176.828,202.872,199.141
147.51,177.22,201.1,197.525
147.52,179.61,200.946,199.721
147.53,180.314,198.509,199.15
147.54,181.731,199.103,201.452
147.55,184.375,199.133,203.445
147.56,183.56,195.067,196.257
147.57,178.052,195.937,194.515
147.58,176.828,200.008,196.223
147.59,177.075,198.336,197.069
147.6,179.824,197.756,197.689
147.61,181.739,200.545,202.458
147.62,180.897,199.989,202.531
147.63,180.095,196.41,197.123
147.64,177.972,198.835,199.031
147.65,176.157,189.251,191.283
147.66,177.568,198.94,200.76
147.67,178.269,196.091,197.307
147.68,179.047,197.587,196.678
147.69,178.911,203.378,201.503
147.7,179.759,194.75,193.441
147.71,180.804,201.814,200.61
147.72,179.056,199.494,197.581
147.73,176.217,198.76,199.256
147.74,177.641,196.002,197.783
147.75,178.973,202.745,203.304
147.76,178.124,194.212,195.572
147.77,178.337,194.504,194.371
147.78,179.48,203.603,201.225
147.79,177.348,194.217,192.539
147.8,178.339,203.295,203.165
147.81,179.605,196.869,197.002
147.82,178.836,197.57,199.415
147.83,180.168,203.054,202.554
147.84,178.191,196.056,196.056
147.85,177.633,198.176,197.409
147.86,178.265,196.599,196.797
147.87,179.627,195.335,197.919
147.88,179.61,199.897,201.034
147.89,178.118,203.413,203.349
147.9,176.855,197.434,196.229
147.91,177.632,200.968,200.342
147.92,178.972,192.25,192.974
147.93,179.538,196.756,198.108
147.94,179.386,202.978,203.172
147.95,178.191,198.817,198.817
147.96,179.046,196.032,196.543
147.97,181.019,198.943,199.075
147.98,180.953,192.166,193.562
147.99,179.537,198.204,199.416
148,178.899,199.32,199.954
148.01,178.197,194.938,196.227
148.02,180.874,198.504,198.637
148.03,181.025,194.705,196.015
148.04,180.807,193.683,195.066
148.05,180.092,195.627,195.178
148.06,178.827,200.75,201.315
148.07,178.191,192.716,192.716
148.08,178.899,202.612,201.987
148.09,180.313,193.5,192.976
148.1,179.757,192.39,193.57
148.11,180.241,198.525,199.1
148.12,178.752,195.713,195.066
148.13,176.855,197.434,196.228
148.14,176.994,193.016,192.949
148.15,179.043,195.499,196.013
148.16,180.168,195.762,195.11
148.17,178.198,201.681,200.298
148.18,178.213,200.569,198.04
148.19,177.496,202.076,200.205
148.2,178.82,196.219,195.646
148.21,178.899,197.354,197.994
148.22,177.557,196.078,196.518
148.23,176.782,200.847,199.598
148.24,176.126,199.471,198.798
148.25,176.782,197.908,196.641
148.26,177.496,202.234,200.363
148.27,178.899,200.385,199.752
148.28,178.973,197.946,197.372
148.29,178.899,198.933,198.296
148.3,178.115,201.939,202.005
148.31,178.118,200.384,200.449
148.32,178.416,198.316,199.519
148.33,180.241,199.706,200.408
148.34,179.461,198.777,198.777
148.35,178.191,200.612,200.612
148.36,178.191,199.832,199.832
148.37,179.678,198.921,198.987
148.38,180.88,197.941,199.361
148.39,180.325,200.29,202.191
148.4,180.314,196.86,197.506
148.41,179.536,197.341,198.426
148.42,178.265,200.693,200.759
148.43,179.829,195.266,196.498
148.44,181.041,196.35,198.941
148.45,182.367,196.519,197.894
148.46,181.668,193.964,196.007
148.47,180.249,195.885,197.627
148.48,178.826,196.567,196.122
148.49,178.899,198.963,199.467
148.5,178.972,197.92,197.214
148.51,180.093,201.194,200.758
148.52,179.69,193.012,194.25
148.53,180.314,195.859,196.509
148.54,179.665,191.047,192.321
148.55,181.621,200.301,198.58
148.56,178.211,199.819,197.404
148.57,176.187,197.972,194.728
148.58,177.442,198.819,195.835
148.59,177.484,192.563,192.178
148.6,179.612,192.863,194.309
148.61,180.347,197.491,200.693
148.62,178.927,195.53,198.456
148.63,177.413,197.826,197.126
148.64,176.799,201.159,198.658
148.65,176.87,192.003,189.447
148.66,179.482,199.541,197.111
148.67,178.826,199.935,199.497
148.68,179.54,197.225,198.704
148.69,179.465,199.152,200.422
148.7,176.777,196.876,196.876
148.71,176.927,196.652,195.375
148.72,178.128,199.255,198.048
148.73,177.485,197.137,196.499
148.74,176.777,197.585,197.714
148.75,178.828,199.451,200.148
148.76,179.518,195.174,195.254
148.77,178.63,197.961,198.842
148.78,180.312,198.656,198.767
148.79,181.517,193.975,195.747
148.8,180.241,194.648,195.235
148.81,178.119,197.133,197.198
148.82,178.972,197.92,197.214
148.83,178.827,197.319,196.743
148.84,178.828,202.956,203.641
148.85,180.386,194.802,195.522
148.86,180.953,195.637,197.007
148.87,179.951,198.408,199.114
148.88,178.124,199.626,198.425
148.89,178.197,200.143,198.88
148.9,177.56,197.42,196.716
148.91,178.264,198.285,198.351
148.92,179.551,193.923,193.974
148.93,180.245,196.105,196.817
148.94,180.314,198.692,199.332
148.95,178.828,197.748,198.451
148.96,179.461,201.03,201.159
148.97,178.337,195.807,195.807
148.98,178.899,195.664,196.31
148.99,179.533,201.016,201.08
149,177.7,195.309,195.886
149.01,178.972,196.743,197.451
149.02,178.983,196.091,197.952
149.03,180.241,197.359,196.779
149.04,178.12,200.597,200.534
149.05,176.992,193.402,193.336
149.06,180.241,197.356,196.775
149.07,179.537,198.502,199.711
149.08,178.828,196.223,196.932
149.09,178.341,196.012,197.295
149.1,180.171,197.62,198.263
149.11,180.241,198.365,197.919
149.12,178.827,194.752,195.466
149.13,178.118,199.752,199.687
149.14,177.701,197.121,196.548
149.15,178.971,195.044,195.626
149.16,178.756,196.992,197.763
149.17,178.961,195.458,196.048
149.18,177.693,197.572,196.997
149.19,178.058,202.688,201.564
149.2,178.191,194.193,194.066
149.21,179.605,196.866,196.997
149.22,179.537,195.265,196.494
149.23,179.605,196.561,196.561
149.24,176.925,196.134,197.277
149.25,178.136,198.528,199.848
149.26,179.751,192.398,192.398
149.27,179.461,200.145,200.145
149.28,178.262,195.283,195.218
149.29,177.557,202.379,201.695
149.3,178.119,198.218,198.283
149.31,179.605,196.387,196.387
149.32,180.242,198.319,199.025
149.33,179.389,195.648,195.714
149.34,176.777,203.022,202.896
149.35,176.854,196.821,195.612
149.36,178.899,200.305,199.801
149.37,179.682,196.349,197.574
149.38,178.97,197.952,198.397
149.39,177.34,200.545,199.919
149.4,176.143,201.832,201.025
149.41,178.837,202.127,200.432
149.42,178.197,199.992,201.248
149.43,179.537,198.542,199.883
149.44,178.899,198.282,198.919
149.45,176.848,202.076,202.013
149.46,176.92,202.235,202.235
149.47,177.699,196.925,197.498
149.48,179.605,198.685,198.685
149.49,179.605,197.778,197.778
149.5,178.754,202.159,202.784
149.51,178.972,195.68,196.391
149.52,180.314,200.866,201.625
149.53,180.326,196.834,198.899
149.54,180.395,196.574,198.447
149.55,181.512,202.279,202.977
149.56,179.605,194.723,194.723
149.57,178.968,200.763,201.331
149.58,180.171,198.177,198.949
149.59,178.983,193.185,195.073
149.6,180.171,198.635,199.404
149.61,180.242,196.62,197.202
149.62,178.828,199.534,198.835
149.63,178.191,198.661,198.661
149.64,178.972,195.288,196.001
149.65,180.243,196.79,197.632
149.66,179.748,195.567,198.038
149.67,179.113,196.193,196.902
149.68,178.265,201.708,200.516
149.69,176.782,199.983,198.729
149.7,178.191,197.277,197.277
149.71,178.981,193.944,195.826
149.72,179.698,195.398,197.917
149.73,178.755,195.834,196.347
149.74,177.496,204.267,202.416
149.75,177.556,196.51,195.934
149.76,178.828,196.934,196.355
149.77,178.899,196.742,197.384
149.78,178.757,195.222,195.869
149.79,178.756,198.928,199.691
149.8,178.198,198.125,199.521
149.81,178.9,193.621,194.405
149.82,179.611,200.601,201.863
149.83,178.985,190.738,191.32
149.84,179.527,194.615,194.687
149.85,178.745,198.908,199.543
149.86,178.114,192.684,192.755
149.87,176.777,201.824,201.824
149.88,178.118,200.752,199.7
149.89,177.639,193.366,194.014
149.9,178.213,194.447,197.021
149.91,180.097,194.342,196.509
149.92,179.701,187.88,190.348
149.93,176.614,199.508,200.609
149.94,176.16,201.376,199.444
149.95,177.673,196.157,192.929
149.96,179.141,199.566,197.723
149.97,182.381,193.8,191.323
149.98,181.585,203.129,202.496
149.99,179.533,198.23,198.164
150,177.628,194.986,194.471
150.01,179.053,196.084,198.011
150.02,182.098,195.882,198.559
150.03,177.657,187.552,190.603
150.04,176.028,201.339,201.844
150.05,175.512,197.863,196.477
150.06,175.247,204.591,203.48
150.07,176.934,195.542,196.181
150.08,183.071,197.393,198.114
150.09,182.2,194.356,195.751
150.1,178.824,198.107,199.786
150.11,176.862,201.504,201.504
150.12,174.113,192.811,191.482
150.13,175.155,201.877,200.739
150.14,178.901,197.513,198.451
150.15,180.327,194.832,196.937
150.16,180.243,202.159,204.115
150.17,178.292,193.766,196.127
150.18,177.568,198.459,197.751
150.19,178.198,203.8,202.414
150.2,177.496,197.576,195.661
150.21,176.864,199.572,198.388
150.22,178.117,199.486,200.963
150.23,179.821,193.334,197.24
150.24,180.323,198.639,200.407
150.25,179.44,204.185,204.04
150.26,178.363,197.048,195.614
150.27,178.933,203.612,200.482
150.28,179.278,196.798,195.808
150.29,178.816,197.091,196.523
150.3,178.191,200.547,200.694
150.31,178.819,200.022,200.872
150.32,178.297,197.899,200.505
150.33,181.041,196.897,199.481
150.34,182.288,196.632,199.086
150.35,179.44,194.54,194.54
150.36,178.273,202.58,202.508
150.37,177.816,197.247,196.46
150.38,178.438,199.305,199.232
150.39,179.612,196.999,198.434
150.4,180.243,194.295,196.329
150.41,180.325,195.045,196.997
150.42,179.627,194.412,197.008
150.43,179.539,193.994,195.233
150.44,178.264,198.738,198.804
150.45,179.042,194.579,195.097
150.46,178.899,196.696,196.052
150.47,176.848,197.868,197.804
150.48,176.853,195.453,196.665
150.49,177.415,195.36,196.194
150.5,178.285,196.936,199.543
150.51,179.655,188.146,192.154
150.52,179.488,196.588,199.281
150.53,179.467,195.443,196.607
150.54,176.942,196.213,193.518
150.55,177.408,206.18,202.002
150.56,176.869,192.154,189.599
150.57,177.565,201.716,200.029
150.58,178.269,194.272,195.758
150.59,178.393,193.952,197.674
150.6,180.183,196.601,198.535
150.61,178.687,196.248,195.538
150.62,177.931,203.683,201.197
150.63,175.455,197.897,195.437
150.64,176.797,199.541,197.161
150.65,177.557,195.489,196.195
150.66,178.912,197.66,199.697
150.67,179.002,192.913,196.101
150.68,179.556,193.418,195.961
150.69,179.391,198.325,198.389
150.7,178.719,200.704,200.234
150.71,178.899,194.644,193.993
150.72,178.191,199.187,199.187
150.73,178.9,192.936,193.75
150.74,179.083,197.459,199.374
150.75,179.715,193.911,196.593
150.76,180.431,194.474,197.648
150.77,180.41,194.82,196.695
150.78,178.813,195.433,196
150.79,178.122,195.428,194.203
150.8,178.148,198.133,196.901
150.81,178.852,194.525,195.13
150.82,179.515,198.118,199.482
150.83,180.155,196.603,198.693
150.84,178.995,192.371,194.256
150.85,180.313,200.178,200.659
150.86,178.763,196.845,195.044
150.87,176.966,202.257,201.179
150.88,177.519,200.092,196.931
150.89,176.746,200.035,198.749
150.9,178.196,193.833,195.065
150.91,178.911,195.332,197.266
150.92,177.522,201.315,202.033
150.93,176.782,201.854,200.677
150.94,177.408,201.774,198.739
150.95,179.576,201.207,199.845
150.96,180.879,190.439,191.777
150.97,181.656,199.143,199.852
150.98,179.682,200.474,201.674
150.99,176.737,195.271,195.378
151,176.735,208.044,206.879
151.01,178.148,196.585,197.734
151.02,180.252,192.309,195.594
151.03,179.722,197.613,200.168
151.04,179.007,199.219,201.116
151.05,177.485,200.526,201.151
151.06,178.805,202.05,201.423
151.07,178.149,193.878,195.13
151.08,178.947,197.476,198.073
151.09,178.191,198.204,198.204
151.1,176.166,203.443,202.83
151.11,176.023,199.861,199.279
151.12,178.1,200.948,202.113
151.13,180.25,196.9,200.025
151.14,181.714,193.618,196.952
151.15,180.421,195.898,197.929
151.16,178.291,194.636,195.927
151.17,178.148,196.405,195.248
151.18,176.824,199.061,199.019
151.19,180.191,197.922,197.314
151.2,181.633,199.49,200.133
151.21,182.391,200.147,201.389
151.22,181.072,194.357,195.626
151.23,179.39,197.196,197.69
151.24,178.524,196.966,196.665
151.25,175.552,195.836,198.204
151.26,176.782,197.927,199.186
151.27,178.165,192.978,195.528
151.28,177.473,190.353,193.663
151.29,178.213,193.64,196.225
151.3,178.865,195.872,196.614
151.31,178.873,203.727,201.955
151.32,178.193,196.542,195.779
151.33,179.386,194.11,193.742
151.34,181.232,192.87,192.67
151.35,179.139,191.868,193.625
151.36,178.195,198.836,199.953
151.37,176.696,197.546,197.765
151.38,176.88,195.572,198.04
151.39,180.151,195.807,196.606
151.4,180.151,194.186,193.68
151.41,179.359,198.644,198.57
151.42,177.567,193.305,192.58
151.43,177.646,197.489,196.852
151.44,178.191,194.709,194.56
151.45,178.198,199.457,198.041
151.46,176.863,196.99,195.79
151.47,180.16,198.977,197.196
151.48,179.609,201.364,200.244
151.49,178.034,196.041,197.321
151.5,178.736,200.239,199.752
151.51,178.273,199.752,199.826
151.52,177.404,194.754,195.323
151.53,177.404,202.6,201.908
151.54,176.234,195.596,194.958
151.55,177.573,199.64,198.932
151.56,177.732,200.321,200.874
151.57,178.982,197.556,199.404
151.58,179.68,196.804,198.028
151.59,180.809,202.364,202.427
151.6,179.471,196.613,198.028
151.61,179.541,198.454,199.792
151.62,178.211,198.091,200.493
151.63,178.197,193.953,195.248
151.64,179.611,203.346,204.591
151.65,179.611,197.073,198.357
151.66,178.909,198.564,200.34
151.67,179.552,199.959,201.173
151.68,179.689,198.443,199.649
151.69,179.044,200.04,200.672
151.7,178.126,197.085,195.866
151.71,178.191,198.989,198.989
151.72,179.611,198.356,199.632
151.73,179.892,194.033,195.21
151.74,180.254,199.676,201.519
151.75,178.265,196.532,197.622
151.76,177.555,201.921,201.237
151.77,178.195,202.267,201.141
151.78,178.899,198.689,198.052
151.79,178.407,199.481,200.679
151.8,179.611,197.434,198.716
151.81,178.195,196.679,197.819
151.82,178.761,203.677,203.056
151.83,178.197,201.159,199.902
151.84,177.556,198.267,197.57
151.85,178.969,198.225,197.649
151.86,177.559,196.782,197.353
151.87,177.555,199.123,199.814
151.88,179.039,197.886,198.524
151.89,179.048,197.226,199.017
151.9,179.657,196.049,196.002
151.91,179.503,206.905,205.675
151.92,178.139,201.976,199.655
151.93,178.911,201.332,199.438
151.94,178.899,202.653,202.15
151.95,179.542,197.005,198.479
151.96,179.759,195.45,197.913
151.97,179.541,198.065,199.406
151.98,178.899,195.047,195.566
151.99,178.969,198.102,198.551
152,179.605,196.756,196.629
152.01,178.84,195.094,194.499
152.02,178.827,198.54,197.968
152.03,180.809,197.93,199.152
152.04,181.595,194.954,196.92
152.05,179.791,195.135,198.879
152.06,181.692,194.994,198.324
152.07,179.788,190.298,194.007
152.08,177.721,192.993,195.907
152.09,178.83,195.095,194.382
152.1,177.567,198.213,196.24
152.11,177.566,196.392,194.528
152.12,179.675,197.77,197.834
152.13,179.612,190.149,191.613
152.14,179.401,196.925,198.273
152.15,178.055,196.797,197.946
152.16,178.058,198.855,197.584
152.17,177.485,197.203,196.566
152.18,178.33,196.64,196.514
152.19,178.97,195.385,194.672
152.2,178.759,197.092,196.449
152.21,177.414,199.157,198.713
152.22,176.852,195.935,197.269
152.23,178.69,197.773,198.474
152.24,176.989,196.033,197.118
152.25,176.846,195.256,195.319
152.26,178.191,197.031,196.905
152.27,178.829,202.267,201.703
152.28,177.693,196.226,196.803
152.29,179.674,198.061,197.998
152.3,179.679,194.584,195.822
152.31,178.761,196.69,197.457
152.32,177.485,195.407,196.048
152.33,178.191,198.977,198.977
152.34,178.191,197.762,197.887
152.35,179.042,198.114,198.752
152.36,179.089,194.792,196.677
152.37,180.396,196.121,197.996
152.38,179.045,195.964,196.609
152.39,178.899,199.378,198.743
152.4,178.899,195.372,196.019
152.41,179.542,193.172,194.674
152.42,180.818,195.43,196.797
152.43,178.909,194.783,196.593
152.44,177.692,198.136,198.583
152.45,178.83,204.366,203.686
152.46,178.339,198.371,197.095
152.47,178.969,197.845,197.267
152.48,179.61,198.191,199.342
152.49,178.899,195.504,196.021
152.5,178.743,202.737,201.006
152.51,177.419,200.756,198.941
152.52,178.271,198.923,197.719
152.53,179.611,197.353,196.062
152.54,178.121,198.938,197.735
152.55,177.56,196.896,196.19
152.56,178.266,197.339,197.271
152.57,177.485,201.913,202.412
152.58,177.485,198.13,197.495
152.59,179.542,205.298,203.997
152.6,179.569,198.73,197.561
152.61,178.899,198.344,198.731
152.62,179.311,195.78,195.511
152.63,179.606,199.436,199.061
152.64,177.485,201.86,201.237
152.65,178.265,198.524,197.313
152.66,178.127,199.717,198.514
152.67,178.122,198.293,198.354
152.68,177.556,194.737,194.027
152.69,178.197,205.939,204.712
152.7,176.921,194.588,195.869
152.71,178.899,193.983,194.634
152.72,178.83,201.895,202.705
152.73,180.175,195.792,196.441
152.74,178.899,195.169,194.519
152.75,177.416,202.906,202.347
152.76,176.707,189.483,189.547
