tiempo, axy, ayz, azx
199.7,180.325,196.945,194.994
199.71,180.053,198.039,196.348
199.72,181.03,198.906,197.143
199.73,180.313,196.072,196.453
199.74,181.68,195.026,195.729
199.75,181.025,199.912,201.189
199.76,177.769,196.925,197.562
199.77,176.357,197.763,199.02
199.78,178.173,196.182,197.043
199.79,179.364,195.121,195.79
199.8,178.338,201.54,202.662
199.81,178.907,195.694,194.006
199.82,179.698,198.976,196.471
199.83,180.964,200.446,199.22
199.84,180.314,196.218,195.567
199.85,181.019,201.637,201.637
199.86,180.172,197.367,196.85
199.87,177.625,197.076,197.586
199.88,178.899,197.868,198.25
199.89,180.313,198.325,198.879
199.9,180.372,203.174,205.007
199.91,179.75,194.203,195.634
199.92,179.605,203.077,203.163
199.93,179.611,199.243,197.964
199.94,180.362,193.359,193.972
199.95,181.288,199.079,200.123
199.96,181.655,196.647,196.059
199.97,181.29,196.89,197.943
199.98,180.314,198.993,199.633
199.99,178.899,197.59,198.229
200,179.751,199.879,201.02
200.01,179.751,194.045,195.221
200.02,180.282,198.297,200.178
200.03,180.325,195.745,197.689
200.04,181.192,198.3,199.435
200.05,180.314,197.521,198.166
200.06,179.692,195.386,196.607
200.07,179.516,197.14,198.509
200.08,180.266,197.054,197.744
200.09,179.658,200.624,201.844
200.1,178.899,197.979,198.617
200.11,180.266,197.909,197.307
200.12,181.019,199.939,199.939
200.13,181.68,195.788,195.175
200.14,180.556,200.01,199.591
200.15,179.824,199.729,199.532
200.16,178.899,194.873,194.223
200.17,178.899,198.206,198.843
200.18,180.219,200.628,200.076
200.19,178.995,198.186,198.738
200.2,177.592,197.288,199.103
200.21,177.591,196.196,198.021
200.22,179.46,200.976,201.106
200.23,178.995,200.868,201.412
200.24,177.069,196.422,197.434
200.25,178.757,199.795,199.289
200.26,179.563,199.389,200.616
200.27,178.261,192.721,195.276
200.28,177.566,194.747,197.9
200.29,180.173,199.588,200.352
200.3,180.173,198.56,199.328
200.31,180.324,202.875,201.05
200.32,179.665,197.054,195.711
200.33,181.761,201.362,198.146
200.34,182.392,198.545,197.198
200.35,180.408,196.739,197.387
200.36,180.232,197.903,198.546
200.37,179.611,198.309,199.585
200.38,179.605,195.176,198.997
200.39,179.013,191.817,196.337
200.4,179.676,196.903,199.51
200.41,178.347,196.071,197.398
200.42,176.119,201.946,201.453
200.43,178.768,199.396,197.528
200.44,180.323,193.193,194.987
200.45,183.773,198.509,201.023
200.46,182.487,192.123,193.507
200.47,181.026,198.653,200.109
200.48,178.244,195.144,196.388
200.49,178.156,195.442,196.764
200.5,179.611,196.612,197.9
200.51,180.218,197.063,197.796
200.52,179.393,199.929,200.501
200.53,179.361,195.007,195.231
200.54,181.25,196.618,195.965
200.55,181.728,202.302,201.666
200.56,180.313,197.146,196.587
200.57,178.949,200.439,199.851
200.58,178.244,200.842,199.626
200.59,177.437,196.954,197.547
200.6,180.217,200.799,201.433
200.61,179.611,193.161,194.472
200.62,180.216,200.721,200.173
200.63,178.244,198.894,197.666
200.64,180.275,204.545,202.71
200.65,179.563,197.397,196.063
200.66,179.557,198.125,198.082
200.67,178.868,196.751,198.633
200.68,178.899,199.332,199.966
200.69,177.559,201.335,203.141
200.7,178.325,196.293,197.574
200.71,180.314,198.842,199.482
200.72,181.025,198.419,199.705
200.73,181.087,195.345,196.474
200.74,182.374,200.288,198.937
200.75,180.196,198.197,196.259
200.76,179.61,200.598,199.467
200.77,180.384,197.845,198.553
200.78,180.278,194.35,197.665
200.79,180.448,192.53,197.049
200.8,181.689,198.05,201.203
200.81,179.695,193.544,195.959
200.82,179.535,203.323,203.135
200.83,178.335,199.75,198.484
200.84,181.095,199.361,198.137
200.85,181.096,195.172,196.545
200.86,180.901,196.22,198.81
200.87,179.006,192.789,195.832
200.88,178.253,198.449,199.56
200.89,178.899,198.932,198.296
200.9,179.112,203.223,201.526
200.91,180.242,196.896,196.181
200.92,180.618,198.255,197.61
200.93,177.771,197.847,198.225
200.94,178.964,196.933,197.517
200.95,180.205,199.268,199.906
200.96,180.357,198.928,199.529
200.97,180.314,203.081,203.707
200.98,178.953,196.071,195.473
200.99,177.595,202.164,202.688
201,178.197,191.732,193.042
201.01,178.911,192.546,194.506
201.02,178.307,201.15,202.399
201.03,176.879,201.039,199.878
201.04,178.136,197.729,197.679
201.05,180.917,194.719,195.93
201.06,181.738,198.538,200.373
201.07,179.094,193.53,196.724
201.08,178.244,196.5,196.646
201.09,176.888,203.154,201.919
201.1,178.803,201.685,199.796
201.11,179.557,196.247,197.487
201.12,181.067,196.728,200.497
201.13,181.041,194.371,196.987
201.14,178.441,200.154,201.483
201.15,178.212,199.084,196.634
201.16,180.271,204.721,200.317
201.17,180.972,200.232,198.802
201.18,180.964,196.254,196.203
201.19,182.507,198.407,200.844
201.2,181.728,195.042,195.801
201.21,179.714,202.286,202.286
201.22,177.485,196.253,195.612
201.23,177.533,197.656,198.162
201.24,179.65,196.976,200.613
201.25,179.74,192.18,197.354
201.26,180.99,196.214,198.954
201.27,180.42,198.414,197.867
201.28,178.909,198.382,196.557
201.29,178.862,200.515,198.569
201.3,182.272,203.442,202.171
201.31,181.728,198.218,198.865
201.32,179.056,196.007,197.892
201.33,179.556,192.112,192.158
201.34,178.997,200.563,201.106
201.35,178.212,193.787,196.283
201.36,179.579,195.69,198.312
201.37,180.277,197.682,199.651
201.38,179.605,195.393,195.483
201.39,180.266,202.009,201.419
201.4,179.675,195.836,193.269
201.41,179.708,201.773,200.423
201.42,180.264,193.016,193.63
201.43,181.025,197.148,198.443
201.44,180.325,193.927,195.89
201.45,180.314,200.065,200.702
201.46,179.555,196.505,196.641
201.47,177.533,197.772,198.363
201.48,178.141,197.281,197.326
201.49,176.83,196.417,197.643
201.5,178.85,199.409,198.818
201.51,180.927,200.186,198.904
201.52,182.358,199.01,196.491
201.53,181.69,198.553,196.647
201.54,181.689,201.94,200.067
201.55,178.996,196.638,195.994
201.56,178.245,201.106,199.892
201.57,178.754,197.272,196.673
201.58,179.605,200.252,200.252
201.59,178.911,197.332,199.246
201.6,178.931,197.047,200.134
201.61,179.611,199.406,200.676
201.62,176.196,195.189,197.195
201.63,178.083,200.915,201.01
201.64,179.501,199.324,198.145
201.65,181.564,198.676,198.079
201.66,182.326,194.889,194.889
201.67,181.073,200.726,200.775
201.68,179.605,198.073,198.073
201.69,178.299,198.242,198.145
201.7,179.387,198.567,198.567
201.71,180.964,200.021,200.071
201.72,180.27,196.074,197.965
201.73,179.029,194.706,197.841
201.74,178.268,193.071,195.614
201.75,178.089,199.086,200.443
201.76,180.259,196.492,197.19
201.77,181.025,196.66,197.958
201.78,181.133,195.355,196.561
201.79,182.438,195.437,194.217
201.8,181.025,201.008,199.73
201.81,179.605,196.583,196.583
201.82,179.854,195.358,195.975
201.83,181.025,197.307,198.6
201.84,179.611,193.61,194.918
201.85,178.986,196.272,199.42
201.86,180.988,192.162,194.858
201.87,177.714,195.428,197.347
201.88,175.423,195.773,197.084
201.89,175.474,199.142,199.142
201.9,175.362,202.303,202.303
201.91,178.136,197.493,197.444
201.92,179.61,198.194,199.373
201.93,179.028,194.16,196.106
201.94,178.353,197.948,197.899
201.95,178.251,198.251,197.024
201.96,179.544,201.258,197.537
201.97,179.574,204.629,202.084
201.98,179.611,199.013,197.732
201.99,178.136,199.283,199.332
202,177.485,199.182,199.811
202.01,178.899,195.31,195.957
202.02,178.197,200.445,201.698
202.03,179.551,199.206,199.255
202.04,180.2,193.022,196.249
202.05,183.099,199.965,201.948
202.06,181.794,195.314,197.329
202.07,179.766,195.83,195.878
202.08,178.964,198.011,196.134
202.09,179.557,198.834,197.503
202.1,180.313,196.775,197.32
202.11,181.728,202.265,202.9
202.12,181.133,197.82,199.012
202.13,181.684,200.709,200.108
202.14,182.345,198.413,195.898
202.15,180.313,196.592,197.14
202.16,179.464,199.135,200.538
202.17,178.653,201.674,202.518
202.18,176.777,196.169,197.435
202.19,175.495,196.48,198.12
202.2,176.796,199.163,201.457
202.21,179.346,196.393,199.216
202.22,178.191,205.228,205.342
202.23,176.726,196.982,195.857
202.24,179.556,196.149,194.799
202.25,181.619,204.342,203.713
202.26,181.672,197.25,197.849
202.27,182.977,197.041,197.747
202.28,183.142,197.665,198.319
202.29,179.713,194.312,194.312
202.3,178.191,201.841,201.841
202.31,179.55,196.72,196.67
202.32,180.214,196.017,197.857
202.33,180.377,197.584,201.952
202.34,181.017,192.267,196.269
202.35,179.079,199.644,201.587
202.36,177.485,196.728,196.182
202.37,176.831,201.033,200.985
202.38,180.259,199.493,200.082
202.39,181.619,195.983,196.738
202.4,180.325,198.049,199.971
202.41,180.259,194.759,194.255
202.42,178.958,201.02,199.166
202.43,179.573,200.006,197.4
202.44,180.381,196.908,194.904
202.45,178.99,200.318,199.605
202.46,178.245,196.655,196.606
202.47,178.143,194.795,196.133
202.48,179.483,195.116,197.744
202.49,180.271,193.677,195.692
202.5,180.985,200.877,203.36
202.51,180.314,193.758,194.52
202.52,180.041,202.189,202.189
202.53,179.148,198.386,197.972
202.54,179.851,196.767,196.543
202.55,181.571,192.567,193.282
202.56,181.08,198.782,200.116
202.57,180.964,197.424,197.475
202.58,178.91,200.481,198.653
202.59,180.326,201.528,199.522
202.6,180.915,195.761,194.45
202.61,180.968,197.951,199.188
202.62,180.379,193.719,195.634
202.63,178.954,198.086,198.772
202.64,178.251,198.254,197.028
202.65,178.838,202.307,201.626
202.66,180.267,194.559,195.17
202.67,181.759,195.421,198.581
202.68,180.397,195.707,198.983
202.69,178.251,193.077,194.427
202.7,178.141,198.743,197.619
202.71,179.5,200.79,199.522
202.72,180.314,197.25,196.603
202.73,181.776,197.389,197.995
202.74,181.793,194.433,196.355
202.75,179.666,194.311,195.665
202.76,178.954,192.961,193.565
202.77,179.01,200.314,199.681
202.78,178.791,199.444,198.809
202.79,179.55,195.958,195.907
202.8,180.276,196.612,198.504
202.81,180.314,195.139,195.791
202.82,180.314,198.196,198.838
202.83,179.555,196.389,196.435
202.84,176.183,197.112,197.743
202.85,177.375,197.581,198.215
202.86,178.806,200.497,201.21
202.87,178.995,199.733,200.28
202.88,176.838,195.69,197.013
202.89,177.945,197.07,198.118
202.9,178.191,198.977,198.977
202.91,178.766,201.957,202.582
202.92,180.857,193.526,192.356
202.93,181.04,205.452,203.043
202.94,178.246,199.56,199.51
202.95,178.843,198.61,198.022
202.96,178.212,198.668,201.091
202.97,178.126,195.159,198.891
202.98,179.022,198.225,200.23
202.99,178.197,202.019,203.36
203,178.788,198.274,197.735
203.01,180.203,202.068,202.697
203.02,181.024,199.012,200.194
203.03,181.025,197.367,198.659
203.04,181.672,196.959,197.661
203.05,180.362,200.197,199.603
203.06,177.651,201.406,200.732
203.07,178.899,197.663,198.203
203.08,180.272,199.316,201.179
203.09,181.597,195.5,198.806
203.1,180.278,199.665,201.702
203.11,178.955,198.144,198.831
203.12,179.611,201.139,199.873
203.13,180.975,202.491,201.268
203.14,182.14,197.487,197.296
203.15,181.981,196.767,198.494
203.16,182.212,194.072,196.938
203.17,181.728,200.612,201.351
203.18,179.513,201.207,198.868
203.19,178.9,199.844,199.11
203.2,181.561,196.319,196.921
203.21,181.04,196.534,199.021
203.22,179.749,191.968,197.139
203.23,180.916,197.744,199.234
203.24,178.955,196.484,197.177
203.25,178.491,196.739,195.722
203.26,179.735,199.538,198.26
203.27,181.019,197.127,197.254
203.28,181.087,193.498,194.759
203.29,179.624,193.975,196.346
203.3,178.836,196.818,196.116
203.31,178.8,201.456,199.662
203.32,177.982,199.067,198.881
203.33,179.731,199.104,199.104
203.34,180.314,196.911,197.557
203.35,179.543,194.205,194.263
203.36,178.774,194.093,194.743
203.37,177.485,199.483,198.853
203.38,178.264,200.608,199.408
203.39,179.737,202.541,201.17
203.4,179.548,198.525,197.299
203.41,178.899,196.701,196.182
203.42,178.197,199.705,200.963
203.43,176.783,196.386,197.769
203.44,176.907,198.469,199.615
203.45,179.556,199.558,198.427
203.46,178.651,200.033,200.886
203.47,180.065,196.735,196.314
203.48,181.409,200.854,200.501
203.49,180.854,199.062,199.212
203.5,178.41,199.588,199.392
203.51,177.439,196.101,197.961
203.52,179.444,195.212,196.558
203.53,181.616,202.089,202.724
203.54,181.704,193.271,196.515
203.55,181.815,194.421,197.649
203.56,180.436,195.193,197.245
203.57,177.793,197.36,199.261
203.58,176.777,198.168,198.612
203.59,180.065,203.068,202.218
203.6,180.891,193.863,195.055
203.61,182.987,197.208,199.217
203.62,182.504,197.853,200.4
203.63,179.723,193.907,195.316
203.64,178.899,200.407,201.037
203.65,178.135,196.735,196.785
203.66,179.438,197.79,197.841
203.67,180.892,195.791,197.093
203.68,180.325,195.958,197.901
203.69,178.911,194.257,196.201
203.7,178.992,195.869,197.723
203.71,180.473,197.703,197.703
203.72,180.4,200.141,199.425
203.73,181.024,195.701,194.491
203.74,181.784,200.82,200.128
203.75,180.963,200.727,200.777
203.76,179.61,195.681,194.472
203.77,178.899,203.283,203.808
203.78,178.956,191.068,191.676
203.79,179.736,195.356,197.841
203.8,178.933,194.564,197.789
203.81,179.667,195.013,196.362
203.82,177.552,198.362,200.202
203.83,178.191,194.563,194.666
203.84,178.141,197.389,197.434
203.85,178.251,197.62,198.842
203.86,179.5,195.788,197.08
203.87,180.325,197.736,199.661
203.88,180.314,195.789,196.542
203.89,178.197,198.235,199.601
203.9,178.135,197.863,198.013
203.91,178.637,199.824,198.163
203.92,177.609,197.113,197.637
203.93,178.14,190.924,192.187
203.94,180.4,196.065,199.14
203.95,177.684,189.08,192.322
203.96,177.486,197.396,198.133
203.97,179.5,200.679,199.51
203.98,180.258,196.798,196.2
203.99,181.671,197.069,197.668
204,181.728,195.276,195.933
204.01,180.963,201.315,201.365
204.02,178.197,193.146,194.446
204.03,178.212,194.727,197.199
204.04,179.571,197.265,199.773
204.05,180.238,194.811,198.155
204.06,180.415,194.314,196.274
204.07,178.357,199.209,199.259
204.08,175.958,199.37,198.845
204.09,177.315,197.947,197.363
204.1,180.146,199.258,199.846
204.11,180.947,192.882,194.204
204.12,182.304,195.524,198.19
204.13,183.03,197.833,197.69
204.14,181.125,201.43,200.154
204.15,180.325,196.627,194.672
204.16,180.212,201.132,199.324
204.17,179.549,192.931,192.879
204.18,178.931,195.555,198.666
204.19,180.157,192.616,197.189
204.2,180.38,192.498,197.079
204.21,178.878,195.992,199.242
204.22,177.33,199.417,201.442
204.23,178.733,197.333,198.023
204.24,180.268,196.323,198.211
204.25,178.899,197.838,198.476
204.26,178.899,197.5,196.961
204.27,178.899,199.367,198.731
204.28,177.541,198.255,197.57
204.29,179.55,201.22,201.17
204.3,179.554,198.792,200.015
204.31,178.254,197.57,198.893
204.32,176.799,192.684,195.262
204.33,176.894,196.927,198.194
204.34,178.191,195.255,195.255
204.35,179.493,200.691,200.791
204.36,180.369,200.618,201.203
204.37,179.611,197.07,198.354
204.38,180.314,197.5,196.853
204.39,179.059,196.411,199.372
204.4,180.235,191.968,195.259
204.41,179.547,193.929,197.918
204.42,178.31,197.972,200.588
204.43,179.499,196.685,198.073
204.44,179.499,201.68,203.034
204.45,180.267,198.327,200.195
204.46,179.562,198.106,199.428
204.47,178.899,198.083,198.72
204.48,179.058,199.201,197.421
204.49,178.197,202.668,201.421
204.5,179.104,197.846,197.846
204.51,180.194,201.052,201.792
204.52,178.297,195.458,199.239
204.53,178.863,194.507,196.584
204.54,177.537,201.183,201.851
204.55,177.434,199.874,199.29
204.56,177.435,198.401,198.987
204.57,179.508,203.14,201.977
204.58,179.001,202.026,201.308
204.59,178.298,198.436,199.612
204.6,179.56,199.918,201.14
204.61,181.067,193.114,196.96
204.62,180.468,194.453,198.91
204.63,179.104,197.042,200.177
204.64,178.9,198.092,198.831
204.65,179.567,202.971,200.608
204.66,179.555,201.916,200.604
204.67,182.207,197.161,197.161
204.68,183.142,198.476,199.128
204.69,181.209,194.648,197.108
204.7,179.187,194.61,196.802
204.71,180.239,200.155,201.981
204.72,181.677,195.03,197.053
204.73,181.739,198.783,200.713
204.74,181.488,197.018,199.194
204.75,179.798,195.916,198.494
204.76,177.646,194.662,195.452
204.77,177.486,196.771,197.558
204.78,179.493,198.364,198.364
204.79,180.371,196.162,195.564
204.8,181.019,199.176,199.176
204.81,180.313,197.96,197.407
204.82,178.305,202.795,202.795
204.83,177.485,195.317,194.674
204.84,176.137,199.492,201.308
204.85,177.404,195.284,198.368
204.86,180.213,193.477,195.547
204.87,179.97,196.163,198.425
204.88,178.728,193.665,194.797
204.89,178.899,199.18,198.666
204.9,178.843,200.21,199.628
204.91,179.493,198.023,198.023
204.92,180.257,198.595,199.184
204.93,181.025,194.7,196.01
204.94,180.93,194.598,197.21
204.95,178.988,195.378,198.539
204.96,179.748,193.421,197.148
204.97,178.437,196.314,198.767
204.98,178.197,199.84,201.097
204.99,176.855,191.326,193.871
205,177.452,197.48,199.416
205.01,179.549,198.205,198.256
205.02,178.787,197.613,198.353
205.03,178.191,198.337,198.438
205.04,178.843,200.334,199.752
205.05,179.668,200.948,199.629
205.06,180.2,199.738,199.099
205.07,180.323,199.617,201.423
205.08,179.514,192.271,194.893
205.09,179.024,195.891,197.82
205.1,178.254,196.859,198.186
205.11,179.492,200.283,200.385
205.12,180.963,200.26,200.311
205.13,180.314,194.263,194.918
205.14,180.289,197.632,200.78
205.15,180.435,189.508,194.109
205.16,180.276,197.727,199.789
205.17,178.3,200.729,201.982
205.18,179.035,196.179,196.824
205.19,180.26,197.021,199.134
205.2,180.316,192.471,197.112
205.21,180.377,198.261,202.595
205.22,178.928,197.058,200.003
205.23,177.418,199.124,198.433
205.24,176.148,199.679,197.859
205.25,178.967,198.854,198.402
205.26,181.098,196.464,197.83
205.27,180.973,197.434,199.948
205.28,179.492,196.869,199.312
205.29,177.283,198.231,197.657
205.3,176.273,201.421,200.625
205.31,178.959,200.974,200.504
205.32,180.852,195.497,196.801
205.33,180.487,191.19,195.596
205.34,181.684,196.254,198.365
205.35,178.384,194.783,197.304
205.36,178.191,196.046,196.316
205.37,178.729,196.789,197.585
205.38,180.953,196.742,199.095
205.39,181.739,194.799,196.768
205.4,180.325,193.743,195.708
205.41,180.845,194.16,195.641
205.42,178.851,198.291,200.25
205.43,178.778,201.71,202.444
205.44,177.631,195.818,197.732
205.45,179.611,199.481,200.75
205.46,180.263,197.04,199.028
205.47,179.61,192.746,193.945
205.48,176.72,200.368,201.557
205.49,176.721,198.609,197.292
205.5,176.864,200.098,197.641
205.51,178.909,206.863,205.125
205.52,180.498,194.442,195.041
205.53,181.618,195.668,197.74
205.54,179.521,191.201,195.143
205.55,177.373,195.168,197.086
205.56,175.632,200.118,202.367
205.57,176.081,198.44,200.206
205.58,177.67,200.229,200.909
205.59,182.5,203.181,204.502
205.6,182.455,192.524,195.185
205.61,178.931,196.217,199.306
205.62,176.022,196.459,198.404
205.63,176.071,200.901,201.414
205.64,177.607,203.957,203.34
205.65,181.91,203.188,202.608
205.66,183.094,192.616,194.793
205.67,183.089,195.027,198.318
205.68,179.445,195.013,197.653
205.69,178.194,194.691,195.646
205.7,176.935,205.045,202.59
205.71,176.169,202.852,200.927
205.72,180.644,202.911,201.716
205.73,183.692,198.226,200.994
205.74,181.774,191.683,197.566
205.75,180.239,192.783,198.585
205.76,176.1,198.936,201.826
205.77,176.132,203.896,203.337
205.78,177.784,199.176,201.009
205.79,181.918,197.221,199.113
205.8,183.793,196.272,197.649
205.81,180.975,195.278,196.448
205.82,180.083,202.122,200.223
205.83,177.559,199.231,197.276
205.84,178.196,201.037,199.889
205.85,180.512,199.535,201.5
205.86,183.177,194.468,197.882
205.87,181.654,193.595,199.419
205.88,180.043,198.384,201.621
205.89,174.667,194.516,196.304
205.9,174.597,201.56,202.223
205.91,175.492,195.465,196.84
205.92,179.016,200.713,203.913
205.93,180.747,195.756,200.593
205.94,181.066,195.245,199.028
205.95,180.323,194.691,196.533
205.96,179.605,196.366,196.27
205.97,180.242,199.431,197.579
205.98,182.178,198.319,197.095
205.99,185.177,195.146,195.066
206,184.506,190.142,192.131
206.01,182.336,193.256,194.585
206.02,181.025,192.044,193.372
206.03,179.782,195.604,196.9
206.04,178.2,195.517,197.173
206.05,178.559,196.861,199.096
206.06,179.114,193.521,196.71
206.07,180.347,194.859,198.104
206.08,181.04,192.541,195.069
206.09,180.194,196.35,196.888
206.1,178.191,194.57,194.57
206.11,179.673,195.041,193.676
206.12,180.323,196.21,194.361
206.13,182.253,195.908,193.353
206.14,178.136,196.043,194.698
206.15,176.722,198.792,197.585
206.16,175.962,193.806,195.832
206.17,175.627,193.722,196.269
206.18,179.055,197.368,200.549
206.19,180.29,190.013,193.507
206.2,179.625,196.449,198.907
206.21,178.838,194.762,195.355
206.22,177.546,195.123,194.424
206.23,179.61,201.178,200.031
206.24,179.666,193.507,193.564
206.25,180.375,199.918,200.609
206.26,179.687,192.582,195.147
206.27,178.969,194.096,195.876
206.28,178.839,198.984,198.401
206.29,179.369,203.431,202.287
206.3,176.254,197.249,197.825
206.31,177.425,202.08,202.858
206.32,177.011,193.78,197.671
206.33,181.761,196.028,199.279
206.34,181.758,194.56,197.721
206.35,178.838,199.229,199.701
206.36,176.289,202.78,200.988
206.37,174.126,204.061,202.705
206.38,177.226,200.643,199.941
206.39,180.29,203.495,206.762
206.4,179.686,193.428,199.938
206.41,179.753,191.661,196.837
206.42,179.007,192.762,198.471
206.43,177.698,195.653,198.675
206.44,180.446,204.658,206.413
206.45,181.728,197.463,198.225
206.46,182.905,201.749,202.496
206.47,178.851,193.917,195.81
206.48,178.257,198.467,199.678
206.49,178.864,198.358,201.582
206.5,178.339,192.316,197.435
206.51,179.841,198.176,203.108
206.52,182.579,198.651,203.728
206.53,181.834,192.435,198.243
206.54,182.377,197.442,198.577
206.55,178.191,198.05,197.834
206.56,176.86,203.099,200.568
206.57,177.556,196.543,194.672
206.58,181.084,200.891,199.666
206.59,183.731,202.622,201.519
206.6,182.452,196.863,198.819
206.61,180.384,198.193,200.06
206.62,179.484,195.095,195.095
206.63,177.485,196.861,197.497
206.64,177.558,197.139,199.094
206.65,178.241,195.533,199.361
206.66,178.18,197.607,201.342
206.67,176.68,192.659,195.345
206.68,178.375,200.062,201.159
206.69,180.964,198.48,197.242
206.7,179.484,200.144,200.252
206.71,179.665,194.383,194.327
206.72,180.949,198.576,198.64
206.73,180.266,195.531,197.531
206.74,179.49,197.248,198.531
206.75,178.848,200.42,202.36
206.76,177.436,193.848,195.725
206.77,174.604,197.778,199.699
206.78,174.235,195.389,199.031
206.79,179.67,199.043,198.984
206.8,178.96,202.858,203.427
206.81,177.545,197.048,197.63
206.82,178.97,199.828,199.131
206.83,180.979,207.92,205.603
206.84,180.254,196.934,197.746
206.85,179.655,194.618,198.494
206.86,179.594,191.812,195.687
206.87,177.519,196.311,199.482
206.88,177.929,198.149,200.8
206.89,177.664,196.173,198.76
206.9,180.961,202.261,202.313
206.91,182.497,197.873,199.119
206.92,181.874,192.836,196.034
206.93,183.017,195.601,196.496
206.94,181.792,201.571,203.427
206.95,179.084,189.092,191.036
206.96,182.303,203.788,205.09
206.97,183.795,195.77,197.148
206.98,181.101,196.601,199.242
206.99,179.597,193.091,197.05
207,179.57,195.267,197.903
207.01,178.842,197.724,198.518
207.02,177.486,194.825,195.559
207.03,180.85,198.358,198.306
207.04,183.025,199.385,198.735
207.05,181.795,198.125,200.01
207.06,180.428,197.767,197.225
207.07,179.61,201.031,199.868
207.08,178.191,197.37,197.37
207.09,177.438,198.241,200.079
207.1,177.467,192.663,195.846
207.11,178.963,193.39,197.81
207.12,179.694,192.183,197.399
207.13,179.672,193.813,195.286
207.14,179.026,202.182,200.399
207.15,178.984,201.208,197.993
207.16,177.543,197.486,196.797
207.17,179.506,197.062,197.461
207.18,180.344,196.01,199.09
207.19,180.347,196.568,199.784
207.2,180.421,198.832,199.472
207.21,178.35,196.237,198.665
207.22,178.274,197.087,198.362
207.23,177.516,198.203,201.205
207.24,176.835,197.225,198.536
207.25,176.678,196.614,197.974
207.26,177.626,196.401,197.933
207.27,179.622,194.539,196.831
207.28,179.981,193.758,197.039
207.29,179.684,194.733,197.376
207.3,180.103,195.976,198.119
207.31,180.603,197.456,199.132
207.32,178.549,193.238,196.833
207.33,180.245,199.713,200.413
207.34,180.431,194.998,195.543
207.35,179.122,196.756,198.484
207.36,179.776,199.339,201.74
207.37,178.331,196.733,199.28
207.38,178.852,197.899,199.86
207.39,177.612,196.532,198.44
207.4,178.78,199.898,200.636
207.41,180.323,191.94,193.817
207.42,179.686,198.218,200.818
207.43,176.083,198.183,200.136
207.44,176.229,198.427,197.845
207.45,177.486,199.685,198.964
207.46,180.209,202.996,202.273
207.47,181.356,196.986,198.284
207.48,180.468,195.808,197.753
207.49,179.059,203.413,202.743
207.5,178.197,198.281,197.006
207.51,179.567,197.556,197.522
207.52,181.741,196.556,198.65
207.53,183.055,200.067,203.276
207.54,181.74,195.636,197.683
207.55,176.973,200.736,201.945
207.56,176.071,194.086,194.727
207.57,180.21,201.046,201.586
207.58,181.675,198.716,199.313
207.59,180.376,194.051,195.964
207.6,183.585,201.17,202.603
207.61,183.153,196.852,198.816
207.62,179.709,192.501,195.123
207.63,178.958,199.494,200.18
207.64,178.248,198.017,198.068
207.65,177.631,197.31,199.089
207.66,179.703,197.717,200.132
207.67,182.125,196.309,197.909
207.68,181.029,196.325,198.057
207.69,181.02,200.83,200.246
207.7,180.243,197.691,198.271
207.71,180.411,196.071,197.934
207.72,179.139,195.042,196.912
207.73,178.814,199.11,199.821
207.74,179.522,198.436,198.361
207.75,180.24,197.834,198.41
207.76,181.019,201.02,201.02
207.77,180.314,192.939,193.599
207.78,180.489,198.891,198.248
207.79,179.698,197.001,195.788
207.8,179.54,201.674,199.218
207.81,180.758,200.847,200.768
207.82,181.025,192.419,193.745
207.83,179.782,197.367,199.785
207.84,179.612,196.189,197.633
207.85,178.899,196.292,196.703
207.86,178.899,204.802,204.183
207.87,177.766,197.285,196.901
207.88,179.431,199.455,199.612
207.89,181.019,199.442,199.442
207.9,181.025,193.432,194.751
207.91,180.503,196.268,198.209
207.92,179.671,199.325,199.385
207.93,178.113,199.598,199.667
207.94,178.275,199.799,200.986
207.95,180.313,195.18,195.685
207.96,180.402,199.048,200.891
207.97,180.166,197.018,198.948
207.98,179.69,195.388,196.756
207.99,178.276,196.197,197.549
208,180.161,200.755,201.389
208.01,181.596,198.318,200.251
208.02,181.649,199.067,199.783
208.03,181.9,200.373,199.575
208.04,177.644,193.706,194.208
208.05,177.958,198.243,198.313
208.06,180.245,198.891,200.733
208.07,180.406,195.392,197.414
208.08,180.861,203.631,203.771
208.09,179.605,197.584,197.584
208.1,180.314,198.221,197.577
208.11,179.963,196.277,197.905
208.12,181.271,193.839,196.466
208.13,182.151,194.717,197.345
208.14,181.723,197.625,198.921
208.15,178.851,198.224,198.025
208.16,181.726,200.955,200.965
208.17,182.801,194.165,195.827
208.18,182.091,194.251,196.551
208.19,179.96,197.123,198.724
208.2,178.543,197.661,196.697
208.21,178.903,201.882,200.64
208.22,179.968,198.056,198.384
208.23,181.8,197.215,198.986
208.24,180.582,196.339,199.493
208.25,179.706,192.604,195.152
208.26,178.9,199.942,200.713
208.27,178.337,197.75,196.47
208.28,179.472,196.829,195.535
208.29,181.041,201.083,198.52
208.3,181.667,199.033,197.153
208.31,179.675,198.302,198.365
208.32,178.829,196.985,197.69
208.33,178.828,198.062,198.764
208.34,180.249,195.932,196.641
208.35,180.819,194.517,194.704
208.36,181.019,202.221,202.338
208.37,178.964,196.794,197.377
208.38,178.431,199.502,199.716
208.39,178.583,200.794,199.189
208.4,179.614,198.799,197.222
208.41,181.573,195.995,197.507
208.42,181.899,192.261,194.106
208.43,182.272,201.336,201.482
208.44,180.742,196.11,195.578
