tiempo, ax, ay, az,,,,
4.658067,128,134,150,,,,
4.664219,128,135,152,,,,
4.668068,128,135,154,,,,
4.674068,129,135,153,,,,
4.678069,129,132,151,,,,
4.684071,130,133,150,,,,
4.68807,129,132,150,,,,
4.694069,130,132,150,,,,
4.698064,130,133,153,,,,
4.704071,131,133,154,,,,
4.708069,130,131,150,,,,
4.71407,130,132,147,,,,
4.718068,129,132,149,,,,
4.724069,129,133,156,,,,
4.728068,128,134,155,,,,
4.734068,127,133,151,,,,
4.738064,128,134,157,,,,
4.744072,127,134,152,,,,
4.748071,127,135,150,,,,
4.754071,128,134,158,,,,
4.75807,128,135,156,,,,
4.764072,128,134,149,,,,
4.768069,129,134,152,,,,
4.774069,129,133,153,,,,
4.778061,129,135,152,,,,
4.784071,129,134,153,,,,
4.788069,129,133,152,,,,
4.794068,129,134,149,,,,
4.798005,129,134,151,,,,
4.803989,130,133,150,,,,
4.807963,129,134,147,,,,
4.813982,129,135,150,,,,
4.81798,129,133,153,,,,
4.823977,128,135,150,,,,
4.827979,128,135,155,,,,
4.833979,128,134,158,,,,
4.837972,127,134,151,,,,
4.843977,127,135,151,,,,
4.84798,128,135,158,,,,
4.853978,129,132,153,,,,
4.857979,130,132,147,,,,
4.863979,131,131,150,,,,
4.867977,131,132,153,,,,
4.873979,130,135,150,,,,
4.87797,129,135,157,,,,
4.88398,128,131,156,,,,
4.887978,128,132,148,,,,
4.893978,129,133,155,,,,
4.897978,130,134,155,,,,
4.903978,129,133,143,,,,
4.90798,130,135,150,,,,
4.913977,130,133,153,,,,
4.91798,129,133,152,,,,
4.92398,129,135,152,,,,
4.927977,128,134,156,,,,
4.93398,128,133,157,,,,
4.938973,127,134,155,,,,
4.947983,127,133,150,,,,
4.951979,128,132,156,,,,
4.953972,128,132,152,,,,
4.964978,129,133,149,,,,
4.966971,130,131,153,,,,
4.968979,130,130,154,,,,
4.972979,129,133,149,,,,
4.978974,129,132,153,,,,
4.982981,128,132,159,,,,
4.988981,127,133,152,,,,
4.992978,128,134,154,,,,
4.998985,128,133,155,,,,
5.002979,128,136,153,,,,
5.008982,128,135,150,,,,
5.01298,129,134,152,,,,
5.018971,129,132,156,,,,
5.02298,129,135,153,,,,
5.02898,129,135,153,,,,
5.032981,130,133,156,,,,
5.03897,129,134,150,,,,
5.043063,129,133,148,,,,
5.049073,129,132,157,,,,
5.053072,129,132,153,,,,
5.059072,129,134,149,,,,
5.063057,129,133,154,,,,
5.069079,129,133,152,,,,
5.073072,129,134,152,,,,
5.079068,128,134,152,,,,
5.083071,128,134,153,,,,
5.089072,128,134,154,,,,
5.09307,127,135,152,,,,
5.101077,127,133,152,,,,
5.106072,128,134,159,,,,
5.10907,129,132,154,,,,
5.116072,129,131,150,,,,
5.119063,130,132,154,,,,
5.126074,129,133,150,,,,
5.128066,129,133,150,,,,
5.134065,129,132,159,,,,
5.138074,130,132,157,,,,
5.14405,129,132,147,,,,
5.148077,129,133,150,,,,
5.154072,129,134,153,,,,
5.158072,129,134,156,,,,
5.164066,130,133,155,,,,
5.168075,129,134,148,,,,
5.174075,128,136,147,,,,
5.178075,129,134,153,,,,
5.18407,129,134,156,,,,
5.188073,129,134,151,,,,
5.194033,128,133,150,,,,
5.198073,128,133,152,,,,
5.204073,128,133,151,,,,
5.208071,129,132,155,,,,
5.214072,130,132,153,,,,
5.218071,129,132,147,,,,
5.224071,130,133,148,,,,
5.22807,131,132,154,,,,
5.234071,131,132,152,,,,
5.23807,132,133,151,,,,
5.244008,132,131,151,,,,
5.248073,131,133,151,,,,
5.254069,130,131,150,,,,
5.258072,129,133,154,,,,
5.264068,129,133,156,,,,
5.268072,128,134,153,,,,
5.274073,128,134,152,,,,
5.277979,128,134,151,,,,
5.284072,129,135,156,,,,
5.288071,129,133,154,,,,
5.294071,129,132,151,,,,
5.298062,129,133,148,,,,
5.304071,130,133,153,,,,
5.308074,130,132,155,,,,
5.314071,129,135,150,,,,
5.318074,129,135,152,,,,
5.324074,129,135,160,,,,
5.328078,129,134,151,,,,
5.334074,129,134,147,,,,
5.338072,130,135,158,,,,
5.344012,129,135,154,,,,
5.348072,128,135,150,,,,
5.354073,129,134,155,,,,
5.358071,129,132,157,,,,
5.36407,128,133,150,,,,
5.368074,128,132,150,,,,
5.374071,128,132,158,,,,
5.37805,129,133,157,,,,
5.38397,129,134,152,,,,
5.388075,131,132,153,,,,
5.394074,131,132,153,,,,
5.398954,130,134,152,,,,
5.405945,130,133,155,,,,
5.40893,130,133,154,,,,
5.415942,129,136,147,,,,
5.418971,129,135,153,,,,
5.425976,128,135,155,,,,
5.427968,128,135,152,,,,
5.433975,127,134,155,,,,
5.437977,127,134,157,,,,
5.443968,126,134,150,,,,
5.447976,127,136,156,,,,
5.45398,127,135,155,,,,
5.457978,127,134,151,,,,
5.463975,128,135,154,,,,
5.46798,129,134,155,,,,
5.473977,130,134,149,,,,
5.477978,132,135,152,,,,
5.483979,132,135,153,,,,
5.487976,131,132,146,,,,
5.493972,130,133,153,,,,
5.497982,128,132,157,,,,
5.503975,126,132,151,,,,
5.507974,124,133,156,,,,
5.516979,124,132,157,,,,
5.518971,124,132,155,,,,
5.522979,127,133,162,,,,
5.528984,129,132,158,,,,
5.532978,130,132,149,,,,
5.538987,132,132,149,,,,
5.54298,132,132,153,,,,
5.548977,132,132,151,,,,
5.552978,131,132,151,,,,
5.558976,130,132,153,,,,
5.562976,128,133,150,,,,
5.568978,128,134,155,,,,
5.572977,128,132,161,,,,
5.57898,127,134,149,,,,
5.582976,127,135,153,,,,
5.588976,127,137,161,,,,
5.592975,128,133,156,,,,
5.598986,129,135,148,,,,
5.602978,130,133,148,,,,
5.608979,130,135,153,,,,
5.612974,130,133,152,,,,
5.618977,131,134,154,,,,
5.62298,130,131,153,,,,
5.628965,130,132,152,,,,
5.632974,129,133,147,,,,
5.63898,129,133,150,,,,
5.64335,129,133,157,,,,
5.648981,129,132,156,,,,
5.652977,129,136,147,,,,
5.658981,130,133,149,,,,
5.662976,130,134,156,,,,
5.671927,129,135,147,,,,
5.673973,130,135,150,,,,
5.677975,130,134,159,,,,
5.683978,129,134,146,,,,
5.687976,129,135,145,,,,
5.69599,130,134,155,,,,
5.698971,129,134,156,,,,
5.705986,129,135,147,,,,
5.708982,130,135,151,,,,
5.715982,132,132,158,,,,
5.718971,131,134,146,,,,
5.72398,132,135,147,,,,
5.72798,132,134,154,,,,
5.73398,130,134,148,,,,
5.737979,129,136,147,,,,
5.744296,128,135,156,,,,
5.747981,128,132,155,,,,
5.753979,127,134,145,,,,
5.757981,127,138,150,,,,
5.763977,129,134,162,,,,
5.767979,129,136,154,,,,
5.773979,130,135,146,,,,
5.777977,131,136,154,,,,
5.783978,131,137,153,,,,
5.787979,130,136,148,,,,
5.793976,131,136,153,,,,
5.797979,131,134,156,,,,
5.803981,129,136,154,,,,
5.807979,128,136,150,,,,
5.813974,128,134,151,,,,
5.817977,128,138,161,,,,
5.824,127,139,155,,,,
5.827977,128,138,155,,,,
5.833977,128,138,156,,,,
5.837979,127,138,148,,,,
5.843962,128,137,152,,,,
5.847967,129,138,163,,,,
5.853979,128,137,150,,,,
5.857981,129,138,146,,,,
5.863977,130,138,154,,,,
5.867985,129,138,154,,,,
5.87398,128,139,148,,,,
5.877981,129,138,155,,,,
5.883979,129,137,155,,,,
5.887978,127,140,150,,,,
5.893978,127,137,154,,,,
5.89807,127,136,159,,,,
5.904078,125,138,149,,,,
5.908077,126,138,155,,,,
5.914074,127,136,162,,,,
5.918076,128,136,153,,,,
5.927076,128,136,147,,,,
5.929077,129,135,154,,,,
5.933078,129,135,157,,,,
5.939074,128,137,154,,,,
5.943078,128,135,155,,,,
5.949073,128,136,156,,,,
5.953077,127,137,152,,,,
5.959077,126,137,156,,,,
5.963077,126,135,156,,,,
5.969076,127,136,154,,,,
5.973081,127,137,152,,,,
5.981078,128,136,152,,,,
5.984072,128,138,150,,,,
5.991078,128,137,153,,,,
5.99408,128,136,158,,,,
6.001073,127,137,155,,,,
6.002966,127,138,153,,,,
6.008983,128,138,153,,,,
6.012974,128,137,153,,,,
6.018984,129,138,155,,,,
6.02307,129,136,152,,,,
6.029077,129,136,149,,,,
6.033075,128,139,151,,,,
6.039075,128,138,157,,,,
6.043075,126,138,156,,,,
6.049073,126,138,153,,,,
6.053072,126,138,153,,,,
6.059068,127,140,153,,,,
6.063071,129,140,154,,,,
6.069073,130,137,158,,,,
6.073078,131,136,150,,,,
6.079076,130,134,140,,,,
6.083068,130,139,150,,,,
6.092074,129,139,158,,,,
6.094068,129,138,156,,,,
6.09807,130,135,156,,,,
6.104076,129,135,143,,,,
6.108075,128,137,139,,,,
6.114081,129,140,162,,,,
6.11808,128,139,160,,,,
6.124075,127,137,144,,,,
6.128074,129,139,154,,,,
6.13407,129,140,152,,,,
6.138079,128,139,141,,,,
6.144074,130,139,159,,,,
6.148079,129,137,159,,,,
6.154075,127,137,146,,,,
6.158074,128,141,153,,,,
6.164014,128,138,154,,,,
6.168076,127,141,153,,,,
6.174078,128,139,156,,,,
6.178076,130,139,154,,,,
6.184076,130,137,147,,,,
6.188076,131,140,147,,,,
6.194076,131,142,149,,,,
6.198067,130,140,158,,,,
6.204081,129,136,156,,,,
6.208079,128,137,149,,,,
6.214012,128,137,149,,,,
6.219079,129,139,160,,,,
6.228077,129,141,150,,,,
6.232079,129,140,147,,,,
6.234067,130,136,157,,,,
6.245077,129,135,151,,,,
6.247098,128,136,145,,,,
6.249071,129,137,151,,,,
6.253079,130,137,156,,,,
6.259079,130,138,158,,,,
6.263072,129,138,145,,,,
6.269073,128,135,150,,,,
6.273076,128,138,160,,,,
6.279077,127,139,154,,,,
6.283071,129,138,154,,,,
6.28908,131,140,160,,,,
6.293078,131,137,140,,,,
6.299071,131,140,143,,,,
6.303078,131,137,149,,,,
6.309078,130,138,156,,,,
6.313077,129,136,150,,,,
6.319077,128,137,152,,,,
6.324077,127,137,151,,,,
6.330078,127,138,159,,,,
6.33408,126,136,156,,,,
6.341077,126,136,158,,,,
6.344076,128,137,158,,,,
6.349077,128,137,148,,,,
6.35308,129,137,149,,,,
6.35908,131,137,158,,,,
6.363023,131,137,152,,,,
6.369079,130,136,144,,,,
6.373079,131,135,150,,,,
6.379079,131,136,150,,,,
6.383078,130,134,151,,,,
6.389074,129,134,158,,,,
6.393069,128,134,152,,,,
6.399079,126,134,144,,,,
6.403082,126,137,158,,,,
6.409083,127,136,159,,,,
6.413081,128,136,153,,,,
6.419081,129,136,153,,,,
6.42308,129,136,149,,,,
6.429079,129,138,145,,,,
6.433082,129,136,156,,,,
6.439083,130,136,161,,,,
6.443082,129,135,145,,,,
6.449077,129,135,146,,,,
6.45308,130,136,153,,,,
6.459076,130,133,146,,,,
6.463376,131,134,149,,,,
6.469079,131,133,152,,,,
6.473078,129,135,145,,,,
6.479082,128,136,149,,,,
6.483076,128,135,156,,,,
6.489078,128,132,154,,,,
6.493081,127,134,149,,,,
6.499073,127,135,149,,,,
6.503071,127,138,152,,,,
6.50908,127,139,153,,,,
6.513079,129,138,154,,,,
6.51908,130,135,153,,,,
6.523083,130,135,149,,,,
6.529083,130,136,144,,,,
6.533078,130,137,154,,,,
6.53907,131,134,157,,,,
6.543081,130,134,147,,,,
6.549077,130,135,141,,,,
6.556083,130,133,149,,,,
6.558072,129,134,151,,,,
6.563967,128,135,149,,,,
6.568084,127,134,150,,,,
6.574079,126,135,153,,,,
6.57808,126,137,152,,,,
6.584076,127,135,155,,,,
6.58808,129,135,156,,,,
6.594081,131,133,152,,,,
6.598061,132,135,146,,,,
6.603989,133,133,148,,,,
6.608025,133,134,152,,,,
6.614063,131,135,149,,,,
6.61808,129,132,148,,,,
6.624089,127,134,155,,,,
6.628077,125,134,153,,,,
6.634076,125,134,153,,,,
6.638081,125,136,157,,,,
6.644081,126,136,156,,,,
6.648079,127,137,153,,,,
6.65408,129,136,152,,,,
6.658079,131,134,158,,,,
6.664021,130,134,150,,,,
6.668017,129,135,147,,,,
6.674079,129,134,157,,,,
6.678082,128,133,157,,,,
6.684077,128,132,157,,,,
6.688081,129,132,158,,,,
6.694081,130,133,150,,,,
6.698076,130,132,150,,,,
6.704081,131,132,152,,,,
6.708079,131,131,150,,,,
6.71408,130,130,153,,,,
6.718079,128,131,148,,,,
6.724079,126,133,148,,,,
6.728082,126,132,163,,,,
6.734074,125,131,160,,,,
6.738081,125,133,155,,,,
6.744083,127,133,158,,,,
6.748081,129,132,151,,,,
6.754083,131,134,147,,,,
6.758082,132,133,152,,,,
6.764083,133,133,155,,,,
6.76802,132,132,140,,,,
6.774081,131,133,140,,,,
6.778081,131,132,148,,,,
6.784076,131,132,151,,,,
6.78908,130,134,153,,,,
6.795081,129,132,149,,,,
6.799017,127,132,146,,,,
6.80508,127,136,153,,,,
6.809079,127,134,156,,,,
6.814084,127,134,154,,,,
6.818082,128,134,153,,,,
6.823981,129,134,147,,,,
6.828082,129,135,147,,,,
6.834076,130,132,151,,,,
6.838081,131,132,155,,,,
6.844081,131,132,146,,,,
6.848085,130,134,145,,,,
6.85408,130,135,151,,,,
6.858079,129,134,148,,,,
6.864079,129,134,151,,,,
6.868023,129,134,155,,,,
6.874079,128,135,146,,,,
6.878082,128,136,143,,,,
6.884077,129,137,157,,,,
6.888082,129,137,159,,,,
6.894082,128,135,148,,,,
6.898028,128,134,145,,,,
6.904081,128,133,151,,,,
6.908081,128,134,153,,,,
6.914081,129,135,158,,,,
6.918079,130,133,155,,,,
6.92408,130,133,147,,,,
6.928083,131,134,149,,,,
6.934078,131,133,152,,,,
6.938082,130,132,151,,,,
6.944083,129,133,151,,,,
6.948082,129,133,151,,,,
6.954082,128,133,152,,,,
6.958274,127,134,151,,,,
6.964082,126,135,152,,,,
6.96802,126,134,158,,,,
6.974081,127,135,159,,,,
6.978084,128,135,152,,,,
6.984081,129,132,153,,,,
6.988084,130,132,154,,,,
6.994079,130,134,149,,,,
6.998036,131,134,150,,,,
7.004043,131,133,156,,,,
7.008082,131,133,148,,,,
7.014083,131,133,144,,,,
7.018074,130,135,147,,,,
7.024082,129,137,150,,,,
7.028085,128,137,154,,,,
7.034076,127,137,152,,,,
7.038085,126,135,149,,,,
7.044081,127,136,155,,,,
7.048085,126,134,150,,,,
7.054084,127,135,153,,,,
7.058083,128,135,160,,,,
7.064083,128,133,151,,,,
7.067977,128,133,146,,,,
7.074082,129,133,153,,,,
7.078081,130,132,156,,,,
7.084081,129,132,146,,,,
7.088081,130,132,149,,,,
7.094081,131,131,154,,,,
7.098077,130,132,145,,,,
7.104086,130,134,148,,,,
7.108085,131,134,156,,,,
7.114075,129,133,148,,,,
7.118078,127,136,146,,,,
7.124085,128,134,154,,,,
7.128083,127,135,156,,,,
7.134077,127,135,148,,,,
7.138082,127,135,151,,,,
7.144082,127,134,152,,,,
7.148082,127,135,150,,,,
7.154081,128,134,154,,,,
7.158081,129,131,154,,,,
7.164081,129,133,152,,,,
7.168084,130,133,151,,,,
7.174079,130,134,155,,,,
7.178084,130,131,156,,,,
7.184083,129,133,149,,,,
7.188082,128,134,149,,,,
7.194083,128,136,156,,,,
7.198082,128,135,156,,,,
7.204031,128,135,152,,,,
7.208194,128,134,153,,,,
7.21407,127,134,149,,,,
7.218083,127,135,154,,,,
7.224085,128,135,155,,,,
7.228084,129,135,154,,,,
7.23408,129,133,156,,,,
7.238084,129,133,148,,,,
7.244084,129,135,150,,,,
7.248083,130,135,157,,,,
7.254084,129,133,153,,,,
7.258087,128,134,148,,,,
7.264089,128,133,149,,,,
7.268095,128,136,153,,,,
7.274077,127,135,150,,,,
7.278085,127,135,157,,,,
7.284082,126,133,155,,,,
7.288084,126,134,153,,,,
7.294085,127,134,157,,,,
7.298083,127,133,153,,,,
7.304085,128,132,156,,,,
7.308083,129,133,156,,,,
7.314084,129,133,150,,,,
7.318082,129,133,149,,,,
7.324083,130,134,153,,,,
7.328081,131,132,150,,,,
7.33409,131,133,147,,,,
7.338084,131,131,148,,,,
7.344085,131,133,150,,,,
7.348084,130,135,146,,,,
7.354085,131,134,154,,,,
7.358088,129,133,153,,,,
7.364083,128,134,147,,,,
7.368088,127,134,153,,,,
7.374082,127,134,155,,,,
7.378086,126,134,148,,,,
7.38409,127,135,154,,,,
7.388084,129,132,158,,,,
7.394084,129,133,145,,,,
7.398087,130,134,145,,,,
7.404084,132,132,152,,,,
7.408086,131,133,148,,,,
7.414083,132,133,148,,,,
7.418081,132,131,151,,,,
7.424081,132,132,147,,,,
7.428085,132,132,145,,,,
7.433993,132,133,153,,,,
7.438084,131,133,154,,,,
7.444085,130,133,150,,,,
7.448084,129,135,150,,,,
7.454086,128,135,152,,,,
7.458085,129,134,155,,,,
7.464086,128,134,154,,,,
7.468084,128,132,149,,,,
7.47408,129,132,151,,,,
7.478078,129,132,152,,,,
7.484094,130,132,153,,,,
7.488087,131,131,156,,,,
7.494087,131,131,152,,,,
7.499042,131,130,148,,,,
7.508084,132,132,153,,,,
7.512088,132,131,153,,,,
7.514077,131,131,153,,,,
7.525085,130,131,152,,,,
7.527078,129,132,150,,,,
7.529084,128,133,154,,,,
7.533087,128,133,156,,,,
7.539087,128,133,157,,,,
7.543087,129,132,156,,,,
7.549087,129,131,150,,,,
7.553085,130,132,153,,,,
7.560087,131,133,155,,,,
7.564086,132,131,154,,,,
7.570086,133,131,150,,,,
7.573987,132,131,150,,,,
7.580091,131,132,149,,,,
7.584116,129,132,151,,,,
7.589084,128,131,157,,,,
7.593084,128,131,155,,,,
7.599085,127,132,148,,,,
7.603083,128,133,152,,,,
7.609089,128,133,152,,,,
7.613087,128,133,153,,,,
7.619084,129,133,157,,,,
7.623088,129,132,154,,,,
7.629079,130,131,148,,,,
7.633079,130,132,151,,,,
7.639087,130,132,156,,,,
7.646085,130,131,155,,,,
7.648078,129,130,151,,,,
7.654087,129,130,151,,,,
7.658086,129,130,148,,,,
7.664086,129,131,148,,,,
7.668022,130,131,157,,,,
7.673982,129,131,155,,,,
7.678082,129,131,150,,,,
7.684091,129,131,152,,,,
7.687984,130,132,154,,,,
7.694088,130,132,152,,,,
7.698082,131,133,155,,,,
7.704088,130,132,151,,,,
7.708085,129,131,151,,,,
7.714089,130,131,153,,,,
7.718094,130,130,152,,,,
7.724085,131,131,152,,,,
7.728088,130,131,148,,,,
7.734089,130,131,151,,,,
7.738087,130,131,152,,,,
7.744086,130,132,153,,,,
7.748086,131,132,157,,,,
7.754086,130,132,150,,,,
7.758085,130,133,153,,,,
7.76409,130,133,160,,,,
7.768109,129,132,153,,,,
7.774085,129,132,153,,,,
7.77808,130,133,152,,,,
7.784089,131,135,151,,,,
7.788088,131,134,154,,,,
7.794088,131,131,153,,,,
7.798087,130,130,150,,,,
7.803971,129,130,151,,,,
7.807927,129,130,153,,,,
7.814033,130,131,156,,,,
7.818025,130,132,155,,,,
7.82405,131,131,154,,,,
7.82804,132,130,151,,,,
7.834039,132,130,142,,,,
7.838039,132,132,151,,,,
7.84404,132,130,155,,,,
7.848038,131,132,153,,,,
7.854039,130,134,149,,,,
7.85804,130,132,150,,,,
7.86404,129,131,152,,,,
7.868039,129,133,152,,,,
7.874046,130,133,157,,,,
7.878031,130,133,155,,,,
7.884038,131,132,146,,,,
7.888039,132,132,147,,,,
7.894038,133,131,150,,,,
7.898038,133,131,151,,,,
7.904043,133,131,148,,,,
7.908039,132,131,145,,,,
7.91404,132,131,151,,,,
7.918039,131,133,153,,,,
7.924043,131,133,153,,,,
7.928039,131,134,155,,,,
7.934046,130,133,149,,,,
7.93804,129,135,151,,,,
7.944094,130,133,154,,,,
7.948086,130,132,150,,,,
7.954082,130,132,149,,,,
7.958086,131,131,148,,,,
7.964086,131,131,150,,,,
7.968085,131,132,152,,,,
7.974089,131,132,156,,,,
7.978079,130,132,155,,,,
7.984088,130,133,154,,,,
7.988087,130,134,151,,,,
7.994087,131,136,153,,,,
7.999087,131,136,152,,,,
8.005083,131,134,151,,,,
8.009087,131,133,150,,,,
8.015086,132,133,147,,,,
8.01902,132,133,150,,,,
8.02409,132,131,152,,,,
8.028088,132,130,152,,,,
8.034089,131,131,152,,,,
8.038088,130,131,151,,,,
8.044089,131,131,155,,,,
8.048088,131,131,151,,,,
8.054083,131,130,151,,,,
8.058087,131,131,152,,,,
8.064087,130,131,146,,,,
8.068091,130,131,147,,,,
8.074092,130,131,155,,,,
8.078081,130,131,155,,,,
8.084024,129,131,149,,,,
8.088088,130,131,149,,,,
8.094088,130,131,151,,,,
8.098092,131,132,151,,,,
8.104088,131,132,156,,,,
8.108091,131,131,153,,,,
8.114087,130,130,147,,,,
8.11809,130,128,145,,,,
8.124091,130,131,150,,,,
8.128089,130,130,153,,,,
8.134079,130,130,152,,,,
8.138089,130,129,147,,,,
8.144089,130,129,151,,,,
8.148088,130,132,157,,,,
8.154086,130,132,152,,,,
8.15809,129,133,155,,,,
8.164091,129,131,155,,,,
8.168089,129,130,150,,,,
8.17409,129,131,148,,,,
8.178083,131,130,156,,,,
8.184089,130,129,152,,,,
8.188089,129,130,146,,,,
8.194088,129,129,150,,,,
8.198088,129,132,156,,,,
8.204093,128,132,152,,,,
8.208091,128,132,152,,,,
8.214088,128,131,152,,,,
8.21809,129,133,149,,,,
8.224091,129,132,149,,,,
8.228089,131,130,149,,,,
8.23409,132,130,149,,,,
8.238081,132,131,147,,,,
8.24409,132,131,151,,,,
8.248092,131,130,152,,,,
8.254083,130,129,152,,,,
8.258088,129,130,154,,,,
8.263983,127,129,154,,,,
8.268092,126,129,153,,,,
8.274089,126,129,153,,,,
8.278088,126,128,156,,,,
8.284089,127,129,153,,,,
8.288087,129,130,150,,,,
8.294088,131,130,152,,,,
8.29809,131,131,147,,,,
8.30405,133,130,153,,,,
8.308089,132,129,154,,,,
8.314091,131,129,145,,,,
8.318089,130,131,156,,,,
8.324088,129,131,155,,,,
8.328087,127,131,152,,,,
8.334087,128,129,158,,,,
8.338083,127,129,153,,,,
8.344091,126,131,149,,,,
8.348095,128,131,156,,,,
8.354085,129,130,156,,,,
8.358089,130,128,152,,,,
8.36409,131,129,152,,,,
8.368088,130,129,150,,,,
8.37409,130,129,152,,,,
8.37809,130,128,156,,,,
8.384089,131,128,159,,,,
8.388093,131,128,151,,,,
8.394088,130,129,146,,,,
8.398091,130,129,153,,,,
8.405033,129,130,153,,,,
8.408967,129,129,156,,,,
8.415039,128,130,152,,,,
8.419032,128,132,149,,,,
8.425053,129,131,155,,,,
8.431044,130,130,156,,,,
8.433043,131,128,152,,,,
8.439036,131,129,154,,,,
8.443036,131,129,149,,,,
8.449042,131,130,149,,,,
8.45304,132,129,154,,,,
8.459041,131,129,153,,,,
8.46304,130,129,149,,,,
8.469041,130,130,149,,,,
8.47304,130,130,154,,,,
8.479046,129,132,154,,,,
8.483032,129,133,157,,,,
8.489047,130,133,158,,,,
8.493094,129,131,151,,,,
8.499092,129,131,151,,,,
8.503086,130,131,157,,,,
8.50909,130,132,155,,,,
8.513093,131,132,154,,,,
8.519093,131,130,148,,,,
8.523084,132,129,146,,,,
8.529088,132,130,151,,,,
8.533096,132,130,151,,,,
8.539087,132,131,152,,,,
8.543092,131,130,148,,,,
8.549092,131,129,148,,,,
8.553083,131,130,153,,,,
8.559091,130,131,153,,,,
8.563091,131,131,153,,,,
8.569092,131,131,152,,,,
8.573095,131,132,152,,,,
8.57909,131,133,156,,,,
8.583086,132,132,154,,,,
8.589094,132,131,150,,,,
8.593092,133,130,147,,,,
8.599094,133,130,148,,,,
8.603087,133,129,153,,,,
8.609092,133,129,151,,,,
8.613091,132,127,146,,,,
8.619091,132,127,150,,,,
8.623085,132,127,155,,,,
8.629085,131,128,152,,,,
8.633085,131,130,154,,,,
8.639088,131,130,157,,,,
8.643092,131,130,155,,,,
8.649092,131,129,151,,,,
8.653091,131,130,154,,,,
8.659091,131,132,152,,,,
8.663091,131,130,151,,,,
8.670092,131,130,156,,,,
8.674085,131,128,156,,,,
8.680092,131,130,155,,,,
8.684029,132,129,152,,,,
8.690092,132,131,152,,,,
