tiempo, vx, vy, vz
180.482,26.7812,-32.1972,-13.3745
180.486,26.7832,-32.1972,-13.3807
180.492,26.791,-32.1996,-13.39
180.496,26.7975,-32.2011,-13.3945
180.502,26.81,-32.2011,-13.4133
180.506,26.8167,-32.2011,-13.4164
180.512,26.8267,-32.2011,-13.4141
180.516,26.8318,-32.1995,-13.4172
180.522,26.8372,-32.1972,-13.4104
180.526,26.8408,-32.1957,-13.4043
180.532,26.8462,-32.198,-13.4112
180.536,26.8498,-32.1964,-13.4175
180.542,26.8575,-32.1987,-13.4129
180.546,26.8627,-32.1972,-13.4176
180.552,26.8704,-32.1972,-13.4384
180.556,26.8755,-32.1941,-13.44
180.562,26.8833,-32.1964,-13.4285
180.566,26.8868,-32.1964,-13.43
180.572,26.8923,-32.1987,-13.4278
180.576,26.8974,-32.1987,-13.4278
180.584,26.9046,-32.2049,-13.4433
180.587,26.9085,-32.206,-13.4421
180.592,26.9129,-32.206,-13.4403
180.596,26.9165,-32.206,-13.4466
180.602,26.9219,-32.2083,-13.4536
180.606,26.9255,-32.2098,-13.4612
180.612,26.9309,-32.2122,-13.4706
180.616,26.9345,-32.2137,-13.4676
180.622,26.9376,-32.216,-13.4607
180.626,26.9397,-32.2176,-13.4592
180.632,26.9451,-32.2152,-13.4408
180.636,26.9486,-32.2152,-13.4317
180.643,26.9523,-32.2152,-13.4427
180.647,26.9544,-32.2137,-13.4473
180.653,26.9575,-32.2114,-13.4428
180.657,26.9595,-32.2068,-13.4428
180.663,26.9649,-32.1999,-13.4544
180.666,26.9699,-32.1999,-13.4567
180.672,26.9799,-32.1976,-13.4752
180.676,26.9866,-32.1976,-13.4876
180.682,26.9966,-32.1952,-13.4854
180.686,27.0033,-32.1968,-13.4823
180.692,27.0087,-32.2014,-13.487
180.696,27.0108,-32.206,-13.4886
180.702,27.0116,-32.2129,-13.4817
180.706,27.0106,-32.2145,-13.4694
180.712,27.0114,-32.2145,-13.458
180.716,27.0119,-32.216,-13.4611
180.722,27.0172,-32.2206,-13.4703
180.726,27.0224,-32.2222,-13.4688
180.732,27.0302,-32.2245,-13.4688
180.736,27.0353,-32.226,-13.4658
180.742,27.0453,-32.2306,-13.4543
180.746,27.0504,-32.2337,-13.4528
180.752,27.0559,-32.236,-13.4575
180.756,27.058,-32.236,-13.4575
180.762,27.061,-32.236,-13.4461
180.766,27.0631,-32.236,-13.4446
180.772,27.0685,-32.236,-13.4469
180.776,27.0721,-32.236,-13.447
180.782,27.0775,-32.2314,-13.4562
180.788,27.0852,-32.2291,-13.4631
180.792,27.0919,-32.2291,-13.4554
180.796,27.0986,-32.2276,-13.4477
180.802,27.1086,-32.2299,-13.4501
180.806,27.1138,-32.2314,-13.4486
180.812,27.1215,-32.2337,-13.4463
180.816,27.125,-32.2337,-13.4388
180.822,27.1282,-32.2361,-13.4248
180.826,27.1287,-32.2407,-13.4249
180.832,27.1272,-32.243,-13.4388
180.842,27.1285,-32.2391,-13.4312
180.846,27.1321,-32.2391,-13.4205
180.847,27.1333,-32.2391,-13.4201
180.859,27.1534,-32.2299,-13.4294
180.861,27.1567,-32.2307,-13.4279
180.862,27.1584,-32.2307,-13.4272
180.867,27.1668,-32.2307,-13.4176
180.871,27.1733,-32.2322,-13.4131
180.877,27.1835,-32.2322,-13.4224
180.881,27.1901,-32.2337,-13.4302
180.887,27.2002,-32.2314,-13.4325
180.891,27.2068,-32.2314,-13.4249
180.897,27.2166,-32.2292,-13.4227
180.902,27.2271,-32.2292,-13.4286
180.906,27.2338,-32.2292,-13.4348
180.912,27.2415,-32.2292,-13.4326
180.916,27.2466,-32.2307,-13.4295
180.922,27.2521,-32.2353,-13.4296
180.926,27.2556,-32.2369,-13.4327
180.932,27.2634,-32.2415,-13.4327
180.936,27.2685,-32.2415,-13.4374
180.944,27.2819,-32.2445,-13.4344
180.947,27.2867,-32.2457,-13.4333
180.952,27.2953,-32.2476,-13.4432
180.956,27.3051,-32.2476,-13.4478
180.962,27.3197,-32.2476,-13.4456
180.966,27.3295,-32.2461,-13.4472
180.972,27.3439,-32.2461,-13.454
180.976,27.3523,-32.2445,-13.4603
180.982,27.3623,-32.2445,-13.4581
180.986,27.3674,-32.243,-13.4581
180.993,27.3737,-32.2403,-13.4635
180.997,27.3789,-32.2388,-13.462
181.003,27.3866,-32.2388,-13.4714
181.007,27.3948,-32.2418,-13.4775
181.013,27.4071,-32.2464,-13.4845
181.017,27.4154,-32.2495,-13.4954
181.022,27.4255,-32.2552,-13.5049
181.026,27.4338,-32.2568,-13.5065
181.032,27.4439,-32.2614,-13.5112
181.036,27.4521,-32.2614,-13.5112
181.045,27.4671,-32.2649,-13.5113
181.049,27.4723,-32.2664,-13.5175
181.052,27.4761,-32.2653,-13.5175
181.057,27.4825,-32.2653,-13.506
181.061,27.4861,-32.2653,-13.5029
181.067,27.4869,-32.2629,-13.5122
181.071,27.4875,-32.2629,-13.5107
181.077,27.4905,-32.2583,-13.5038
181.081,27.4926,-32.2568,-13.5039
181.087,27.498,-32.2568,-13.4993
181.091,27.5032,-32.2583,-13.504
181.097,27.5109,-32.263,-13.5225
181.102,27.5173,-32.2649,-13.5322
181.111,27.5289,-32.2683,-13.5392
181.113,27.5307,-32.2683,-13.5369
181.116,27.5322,-32.2683,-13.5358
181.122,27.5353,-32.2753,-13.5381
181.126,27.5374,-32.2768,-13.5397
181.132,27.5405,-32.2791,-13.5444
181.136,27.5425,-32.2807,-13.5398
181.142,27.5456,-32.2807,-13.5306
181.146,27.5462,-32.2822,-13.5261
181.152,27.5469,-32.2845,-13.5261
181.156,27.5459,-32.2891,-13.5246
181.162,27.5444,-32.2891,-13.5223
181.166,27.5449,-32.2891,-13.5162
181.172,27.548,-32.2891,-13.514
181.176,27.5501,-32.2891,-13.5156
181.182,27.5555,-32.2867,-13.5203
181.186,27.5591,-32.2867,-13.5218
181.192,27.5645,-32.2867,-13.5219
181.196,27.5681,-32.2867,-13.5219
181.202,27.5712,-32.2867,-13.522
181.206,27.5717,-32.2867,-13.519
181.212,27.5748,-32.2867,-13.5097
181.217,27.5793,-32.2848,-13.5059
181.221,27.5845,-32.2848,-13.5075
181.227,27.5922,-32.2871,-13.5052
181.231,27.5958,-32.2871,-13.5068
181.237,27.6012,-32.2871,-13.4953
181.242,27.6018,-32.2891,-13.4877
181.246,27.6008,-32.2921,-13.4862
181.252,27.6016,-32.2921,-13.4747
181.256,27.6021,-32.2936,-13.4702
181.262,27.6052,-32.2982,-13.4634
181.266,27.6088,-32.2998,-13.4572
181.272,27.6143,-32.3068,-13.4456
181.276,27.6179,-32.3099,-13.4457
181.282,27.6256,-32.3099,-13.4503
181.286,27.6307,-32.3099,-13.4442
181.292,27.6361,-32.3099,-13.4443
181.296,27.6397,-32.3083,-13.4412
181.302,27.6428,-32.3083,-13.4274
181.306,27.6433,-32.3068,-13.4213
181.312,27.6441,-32.3068,-13.4168
181.316,27.6477,-32.3068,-13.4138
181.322,27.6555,-32.3068,-13.4115
181.326,27.6607,-32.3068,-13.4177
181.332,27.6684,-32.3045,-13.427
181.336,27.672,-32.3029,-13.427
181.342,27.6773,-32.3007,-13.4134
181.346,27.681,-32.2975,-13.4056
181.352,27.6864,-32.2952,-13.4218
181.356,27.6915,-32.2921,-13.4234
181.362,27.6992,-32.2853,-13.4143
181.366,27.7028,-32.2822,-13.4082
181.372,27.7059,-32.2799,-13.3872
181.378,27.709,-32.2776,-13.3758
181.381,27.7105,-32.2764,-13.3758
181.387,27.7159,-32.2787,-13.3666
181.391,27.7226,-32.2818,-13.3574
181.397,27.7326,-32.2818,-13.3667
181.401,27.7409,-32.2833,-13.3745
181.409,27.7573,-32.2895,-13.3745
181.416,27.7717,-32.3003,-13.3854
181.417,27.7737,-32.301,-13.3873
181.422,27.784,-32.3068,-13.3873
181.426,27.7907,-32.3099,-13.3935
181.432,27.7985,-32.3099,-13.3982
181.436,27.8035,-32.3084,-13.3908
181.442,27.8113,-32.3061,-13.3792
181.446,27.8149,-32.3061,-13.3792
181.452,27.8226,-32.3061,-13.3793
181.456,27.8262,-32.3061,-13.3808
181.462,27.8316,-32.3061,-13.3786
181.466,27.8352,-32.3061,-13.3756
181.472,27.8383,-32.3061,-13.3824
181.476,27.8419,-32.3061,-13.384
181.482,27.8473,-32.3037,-13.3794
181.486,27.8541,-32.3037,-13.3888
181.492,27.8641,-32.306,-13.4097
181.496,27.8739,-32.306,-13.4113
181.502,27.884,-32.306,-13.4113
181.506,27.8875,-32.3045,-13.4129
181.512,27.8906,-32.3045,-13.3991
181.516,27.8942,-32.3045,-13.3929
181.522,27.8996,-32.3045,-13.3976
181.526,27.9048,-32.3045,-13.3992
181.532,27.9125,-32.3068,-13.4015
181.536,27.9176,-32.3084,-13.4093
181.542,27.9276,-32.313,-13.4139
181.546,27.9343,-32.3145,-13.417
181.552,27.942,-32.3168,-13.4379
181.556,27.9487,-32.3215,-13.4456
181.562,27.9564,-32.3238,-13.4549
181.566,27.96,-32.3253,-13.4596
181.572,27.9631,-32.3276,-13.4551
181.576,27.9636,-32.3306,-13.4551
181.582,27.9644,-32.333,-13.4575
181.586,27.9649,-32.333,-13.4545
181.592,27.968,-32.333,-13.4407
181.596,27.9701,-32.3345,-13.4361
181.602,27.9732,-32.3368,-13.4385
181.606,27.9783,-32.3399,-13.4416
181.612,27.986,-32.3445,-13.4462
181.616,27.9926,-32.3475,-13.4523
181.622,28.0027,-32.3522,-13.4687
181.626,28.0094,-32.3568,-13.478
181.632,28.0194,-32.3615,-13.4873
181.639,28.0257,-32.3695,-13.5035
181.643,28.0293,-32.3741,-13.5081
181.647,28.0329,-32.3757,-13.5066
181.653,28.0383,-32.3757,-13.509
181.657,28.0419,-32.3788,-13.5106
181.663,28.0473,-32.3788,-13.5221
181.667,28.0494,-32.3788,-13.5252
181.674,28.0503,-32.3788,-13.5199
181.677,28.0507,-32.3788,-13.5177
181.682,28.0513,-32.3807,-13.5197
181.686,28.0534,-32.3838,-13.5181
181.692,28.0565,-32.3861,-13.5297
181.696,28.0586,-32.3892,-13.5406
181.702,28.064,-32.3961,-13.5452
181.706,28.0691,-32.4007,-13.5406
181.712,28.0745,-32.4053,-13.5453
181.716,28.0766,-32.4084,-13.5469
181.722,28.0797,-32.4131,-13.5493
181.726,28.0817,-32.4146,-13.5401
181.732,28.0848,-32.4146,-13.5378
181.736,28.0869,-32.4146,-13.5424
181.742,28.0925,-32.4146,-13.5424
181.746,28.0959,-32.4161,-13.5499
181.752,28.1037,-32.4161,-13.5545
181.756,28.1103,-32.4161,-13.553
181.762,28.1157,-32.4184,-13.5531
181.766,28.1178,-32.4199,-13.5593
181.772,28.1186,-32.4222,-13.5547
181.777,28.1173,-32.4242,-13.5432
181.781,28.1163,-32.4272,-13.5432
181.787,28.1148,-32.4295,-13.5456
181.791,28.1138,-32.4311,-13.5487
181.799,28.1148,-32.4341,-13.5518
181.802,28.1152,-32.4341,-13.5459
181.807,28.1177,-32.4341,-13.5403
181.811,28.1198,-32.4341,-13.5435
181.817,28.1252,-32.4387,-13.5412
181.821,28.1289,-32.4402,-13.5382
181.827,28.1342,-32.4425,-13.5428
181.831,28.1394,-32.4425,-13.5382
181.837,28.1448,-32.4425,-13.5406
181.841,28.1468,-32.4441,-13.5512
181.847,28.15,-32.4487,-13.5559
181.851,28.1505,-32.4503,-13.5544
181.859,28.1546,-32.4503,-13.5514
181.872,28.1663,-32.4603,-13.5665
181.882,28.1792,-32.4641,-13.5858
181.883,28.18,-32.4641,-13.5858
181.885,28.1819,-32.4649,-13.5826
181.887,28.1837,-32.4657,-13.5826
181.893,28.1868,-32.468,-13.5804
181.897,28.1889,-32.4695,-13.5804
181.903,28.192,-32.4695,-13.5851
181.907,28.194,-32.4711,-13.5913
181.913,28.1994,-32.4734,-13.5867
181.917,28.2015,-32.4749,-13.5898
181.923,28.2046,-32.4749,-13.5968
181.927,28.2081,-32.4734,-13.5953
181.931,28.2118,-32.475,-13.5969
181.937,28.2172,-32.4773,-13.6108
181.943,28.2249,-32.4796,-13.6178
181.946,28.2299,-32.4796,-13.619
181.953,28.2391,-32.4796,-13.6301
181.956,28.2428,-32.4796,-13.6312
181.961,28.2492,-32.4815,-13.6312
181.967,28.2569,-32.4815,-13.6359
181.971,28.2605,-32.48,-13.636
181.986,28.2683,-32.4684,-13.6592
181.988,28.2693,-32.4669,-13.6584
181.99,28.2703,-32.4661,-13.6569
181.994,28.2708,-32.4677,-13.6569
182.001,28.2745,-32.4704,-13.6597
182.002,28.2746,-32.4708,-13.6586
182.007,28.2752,-32.4688,-13.6451
182.011,28.2758,-32.4673,-13.6344
182.019,28.2737,-32.4673,-13.6098
182.022,28.273,-32.4696,-13.5985
182.027,28.2698,-32.4735,-13.6025
182.031,28.2687,-32.475,-13.6025
182.037,28.2742,-32.475,-13.5771
182.041,28.2808,-32.478,-13.5726
182.048,28.2925,-32.4808,-13.6078
182.052,28.2992,-32.4792,-13.6294
182.06,28.3095,-32.4854,-13.6541
182.067,28.3158,-32.4854,-13.6568
182.068,28.3163,-32.4857,-13.6549
182.074,28.3171,-32.4904,-13.6481
182.077,28.3163,-32.4927,-13.6527
182.083,28.3148,-32.495,-13.6574
182.087,28.3138,-32.495,-13.6481
182.091,28.3128,-32.4935,-13.6344
182.097,28.3136,-32.4911,-13.6206
182.103,28.3167,-32.4888,-13.6299
182.106,28.3194,-32.4877,-13.6402
182.142,28.3517,-32.46,-13.682
182.145,28.3557,-32.4589,-13.6796
182.147,28.3575,-32.4589,-13.6781
182.15,28.359,-32.4577,-13.6793
182.152,28.3593,-32.4585,-13.6786
182.158,28.3578,-32.4538,-13.6694
182.162,28.3614,-32.4523,-13.6602
182.168,28.3737,-32.4523,-13.6487
182.174,28.393,-32.4546,-13.6534
182.177,28.4026,-32.4558,-13.6684
182.184,28.4197,-32.4558,-13.7169
182.187,28.4258,-32.4546,-13.7204
182.192,28.4322,-32.4508,-13.7071
182.196,28.4327,-32.4508,-13.7087
182.202,28.4265,-32.4461,-13.7204
182.212,28.4124,-32.4384,-13.7282
182.213,28.4106,-32.4381,-13.7267
182.218,28.4036,-32.4342,-13.7017
182.222,28.401,-32.4311,-13.694
182.228,28.4018,-32.4311,-13.6941
182.232,28.407,-32.4296,-13.688
182.252,28.4404,-32.4296,-13.7112
182.255,28.4465,-32.4307,-13.7181
182.256,28.4486,-32.4311,-13.7177
182.257,28.4498,-32.4322,-13.7177
182.262,28.4524,-32.4361,-13.7178
182.268,28.4532,-32.4384,-13.6994
182.272,28.4537,-32.4384,-13.701
182.276,28.4542,-32.4384,-13.701
182.282,28.455,-32.4431,-13.6871
182.286,28.4571,-32.4462,-13.6841
182.297,28.4712,-32.4504,-13.7011
182.298,28.4736,-32.4504,-13.6996
182.303,28.4858,-32.4485,-13.6958
182.307,28.4925,-32.4485,-13.6989
182.313,28.4979,-32.4485,-13.6989
182.317,28.4969,-32.4485,-13.6928
182.323,28.4907,-32.4462,-13.679
182.338,28.4754,-32.4462,-13.6445
182.341,28.4735,-32.445,-13.6411
182.342,28.4728,-32.4454,-13.6407
182.343,28.4722,-32.4465,-13.6411
182.351,28.4702,-32.4558,-13.6288
182.353,28.4712,-32.4581,-13.6266
182.358,28.4775,-32.4637,-13.6304
182.362,28.4844,-32.4684,-13.6398
182.368,28.4966,-32.4753,-13.6491
182.374,28.5114,-32.487,-13.6538
182.383,28.5298,-32.4904,-13.6469
182.385,28.5347,-32.492,-13.6462
182.387,28.5388,-32.4943,-13.6462
182.392,28.5472,-32.4981,-13.6501
182.398,28.5526,-32.4981,-13.6455
182.402,28.5531,-32.495,-13.6456
182.407,28.5518,-32.495,-13.6417
182.413,28.5503,-32.4996,-13.6372
182.424,28.5518,-32.5039,-13.6373
182.427,28.5533,-32.505,-13.6408
182.428,28.5542,-32.505,-13.6404
182.433,28.5606,-32.507,-13.6404
182.442,28.5757,-32.5139,-13.6578
182.445,28.5818,-32.515,-13.6613
182.447,28.5859,-32.5173,-13.6636
182.456,28.6044,-32.5277,-13.6845
182.461,28.6126,-32.5296,-13.6883
182.462,28.6144,-32.5308,-13.6879
182.467,28.6207,-32.5365,-13.6955
182.476,28.6288,-32.54,-13.7164
182.477,28.6298,-32.5404,-13.7172
182.492,28.6491,-32.5462,-13.7
182.495,28.6541,-32.5473,-13.7035
182.496,28.6557,-32.5477,-13.7066
182.497,28.657,-32.5477,-13.7085
182.502,28.6615,-32.5477,-13.7124
182.508,28.6646,-32.5454,-13.7171
182.512,28.6666,-32.5469,-13.7126
182.518,28.6675,-32.5518,-13.7247
182.522,28.6695,-32.5547,-13.7366
182.528,28.6749,-32.5524,-13.7459
182.532,28.68,-32.5539,-13.749
182.538,28.69,-32.5516,-13.7606
182.542,28.6967,-32.5547,-13.7668
182.548,28.7044,-32.5524,-13.7645
182.552,28.708,-32.5555,-13.7707
182.558,28.7134,-32.5601,-13.7661
182.562,28.717,-32.5632,-13.7631
182.568,28.7201,-32.5701,-13.7655
182.572,28.7222,-32.5763,-13.7716
182.576,28.7227,-32.5856,-13.7825
182.582,28.7235,-32.5947,-13.7849
182.586,28.724,-32.5994,-13.7788
182.592,28.7248,-32.6086,-13.7719
182.596,28.7269,-32.6132,-13.775
182.602,28.7322,-32.62,-13.7796
182.606,28.7343,-32.6232,-13.7812
182.612,28.7373,-32.6322,-13.7858
182.616,28.741,-32.6369,-13.7858
182.622,28.7488,-32.6462,-13.7998
182.626,28.7539,-32.6493,-13.8184
182.632,28.7616,-32.6516,-13.8345
182.636,28.7652,-32.6516,-13.83
182.642,28.766,-32.6493,-13.8185
182.646,28.765,-32.6478,-13.8093
182.652,28.7612,-32.6455,-13.7955
182.656,28.7557,-32.6425,-13.797
182.662,28.7471,-32.6401,-13.8064
182.668,28.741,-32.6378,-13.7904
182.672,28.7384,-32.6409,-13.7781
182.676,28.7374,-32.644,-13.7827
182.682,28.7405,-32.651,-13.8013
182.686,28.7472,-32.6556,-13.8029
182.692,28.7595,-32.6602,-13.803
182.698,28.7718,-32.6625,-13.803
182.701,28.7768,-32.6659,-13.8042
182.707,28.7822,-32.6706,-13.8066
182.711,28.7828,-32.6721,-13.7989
182.717,28.7812,-32.6744,-13.7874
182.721,28.7802,-32.6744,-13.7829
182.727,28.7787,-32.6767,-13.7829
182.731,28.7792,-32.6752,-13.7814
182.737,28.7777,-32.6729,-13.7722
182.743,28.7762,-32.6752,-13.754
182.748,28.773,-32.6752,-13.7406
182.752,28.7705,-32.6736,-13.7376
182.756,28.7694,-32.6736,-13.7249
182.762,28.7679,-32.6759,-13.7295
182.766,28.7684,-32.6775,-13.7344
182.772,28.7736,-32.6797,-13.7255
182.776,28.7773,-32.6813,-13.7255
182.782,28.785,-32.6813,-13.7325
182.786,28.7902,-32.6828,-13.7418
182.792,28.7979,-32.6828,-13.7418
182.796,28.8015,-32.6828,-13.7327
182.802,28.8046,-32.6805,-13.7096
182.806,28.8066,-32.6805,-13.7051
182.812,28.812,-32.6805,-13.6982
182.816,28.8172,-32.6805,-13.6982
182.822,28.8272,-32.6828,-13.7075
182.826,28.8339,-32.6844,-13.7091
182.833,28.8402,-32.6871,-13.7226
182.837,28.8422,-32.6886,-13.7273
182.843,28.8453,-32.6886,-13.7296
182.847,28.8474,-32.6902,-13.7235
182.853,28.8528,-32.6878,-13.712
182.856,28.8555,-32.6878,-13.7166
182.862,28.8609,-32.6901,-13.7213
182.868,28.8686,-32.6901,-13.7167
182.871,28.8725,-32.6913,-13.7145
182.877,28.8802,-32.6936,-13.7168
182.881,28.8884,-32.6952,-13.7215
182.887,28.9007,-32.6975,-13.7377
182.891,28.9089,-32.699,-13.7438
182.897,28.9213,-32.7013,-13.7438
182.901,28.9264,-32.7028,-13.7516
182.907,28.9341,-32.7051,-13.7562
182.911,28.9393,-32.7051,-13.7547
182.917,28.9447,-32.7051,-13.7639
182.921,28.9468,-32.7051,-13.7686
182.927,28.9498,-32.7051,-13.7732
182.931,28.9519,-32.7067,-13.7795
182.937,28.9573,-32.7136,-13.7818
182.941,28.9625,-32.7167,-13.7834
182.947,28.9725,-32.7213,-13.7973
182.951,28.9807,-32.7213,-13.7973
182.957,28.9907,-32.7259,-13.7997
182.961,28.9959,-32.7259,-13.8074
182.967,29.0013,-32.7259,-13.819
182.975,29.0085,-32.7259,-13.816
182.977,29.0087,-32.7259,-13.8214
182.983,29.0095,-32.7259,-13.8468
182.987,29.0101,-32.7259,-13.8499
182.993,29.0108,-32.7282,-13.8431
182.997,29.0114,-32.7298,-13.8477
183.003,29.0145,-32.7321,-13.857
183.007,29.0181,-32.7367,-13.8432
183.013,29.0212,-32.739,-13.8432
183.017,29.0232,-32.7421,-13.8448
183.023,29.0263,-32.749,-13.8379
183.027,29.0268,-32.7536,-13.8318
183.033,29.0253,-32.7559,-13.8388
183.036,29.0246,-32.7582,-13.8423
183.041,29.0252,-32.7601,-13.8385
183.047,29.026,-32.7671,-13.8409
183.051,29.0281,-32.7702,-13.8409
183.057,29.0312,-32.7771,-13.8479
183.061,29.0332,-32.7816,-13.8524
183.067,29.034,-32.7863,-13.8501
183.071,29.033,-32.7894,-13.844
183.077,29.0291,-32.7917,-13.8302
183.081,29.025,-32.7932,-13.8287
183.087,29.0189,-32.7955,-13.8196
183.091,29.0164,-32.7971,-13.8165
183.097,29.0126,-32.7948,-13.8166
183.101,29.0131,-32.7963,-13.8119
183.108,29.0167,-32.8017,-13.8255
183.112,29.0188,-32.8048,-13.8362
183.118,29.0219,-32.8094,-13.8455
183.123,29.0244,-32.8152,-13.8417
183.127,29.025,-32.8198,-13.8402
183.133,29.0234,-32.8267,-13.8449
183.136,29.0216,-32.8289,-13.8392
183.142,29.0177,-32.8383,-13.8182
183.146,29.0152,-32.8383,-13.8152
183.152,29.0137,-32.8383,-13.8083
183.156,29.0126,-32.8399,-13.7989
183.162,29.0111,-32.8399,-13.7967
183.166,29.0116,-32.8399,-13.7937
183.172,29.0147,-32.8422,-13.7822
183.176,29.0184,-32.8437,-13.7822
183.182,29.0237,-32.8483,-13.7891
183.188,29.0268,-32.8552,-13.7937
183.191,29.0272,-32.8587,-13.7938
183.197,29.028,-32.8633,-13.7892
183.201,29.027,-32.8664,-13.7862
183.207,29.0255,-32.8733,-13.7747
183.211,29.0244,-32.8779,-13.7716
183.217,29.0229,-32.8825,-13.7717
183.221,29.0234,-32.8841,-13.7702
183.227,29.0242,-32.8887,-13.7633
183.231,29.0263,-32.8902,-13.768
183.237,29.0317,-32.8948,-13.7726
183.241,29.0353,-32.8964,-13.7727
183.247,29.0384,-32.894,-13.7681
183.251,29.0389,-32.8925,-13.7681
183.257,29.0374,-32.8902,-13.7612
183.261,29.0364,-32.8902,-13.7597
183.267,29.0325,-32.8925,-13.769
183.271,29.03,-32.891,-13.7721
183.277,29.0285,-32.8933,-13.7698
183.281,29.029,-32.8933,-13.7698
183.287,29.0321,-32.8933,-13.7745
183.291,29.0357,-32.8933,-13.7776
183.297,29.0411,-32.891,-13.7823
183.301,29.0447,-32.8894,-13.7854
183.307,29.0501,-32.8872,-13.774
183.311,29.0536,-32.8856,-13.7694
183.317,29.0544,-32.8879,-13.7811
183.321,29.055,-32.8864,-13.7858
183.327,29.0534,-32.8864,-13.7927
183.331,29.0509,-32.8848,-13.7928
183.337,29.0471,-32.8872,-13.7882
183.341,29.043,-32.8887,-13.7807
183.347,29.0368,-32.891,-13.7807
183.351,29.0343,-32.891,-13.7731
183.357,29.0328,-32.8933,-13.7662
183.361,29.0317,-32.8949,-13.7662
183.367,29.0325,-32.8949,-13.7663
183.371,29.0331,-32.8933,-13.7694
183.377,29.0315,-32.891,-13.7764
183.381,29.0305,-32.8895,-13.7795
183.387,29.029,-32.8872,-13.7773
183.391,29.0264,-32.8841,-13.7757
183.401,29.0201,-32.8802,-13.7758
183.405,29.0159,-32.8787,-13.7759
183.408,29.014,-32.8763,-13.7689
183.418,29.0037,-32.8763,-13.7613
183.421,29.0018,-32.8763,-13.7637
183.422,29.0012,-32.876,-13.7656
183.427,28.9999,-32.8741,-13.7752
183.431,28.9989,-32.8725,-13.7752
183.437,28.9974,-32.8725,-13.7776
183.441,28.9964,-32.8694,-13.7853
183.447,28.9925,-32.8648,-13.79
183.451,28.99,-32.8633,-13.7869
183.457,28.9862,-32.861,-13.7939
183.461,28.9851,-32.8579,-13.7971
183.467,28.9836,-32.8579,-13.7925
183.471,28.9811,-32.8594,-13.7956
183.477,28.9772,-32.8571,-13.8003
183.481,28.9762,-32.8556,-13.7988
183.489,28.9742,-32.8587,-13.7989
183.496,28.9724,-32.8587,-13.807
183.497,28.9718,-32.8587,-13.8085
183.502,28.9687,-32.8587,-13.8086
183.507,28.9654,-32.8587,-13.8047
183.513,28.9616,-32.8587,-13.8117
183.517,28.9606,-32.8601,-13.8162
183.523,28.9614,-32.8625,-13.8209
183.527,28.9604,-32.8625,-13.8194
183.532,28.9572,-32.8625,-13.8272
183.536,28.9546,-32.864,-13.8288
183.542,28.9507,-32.864,-13.8171
183.546,28.9467,-32.8625,-13.8172
183.552,28.9406,-32.8625,-13.8265
183.556,28.9365,-32.8594,-13.825
183.562,28.9279,-32.8571,-13.8227
183.566,28.9238,-32.8555,-13.8227
183.572,28.9177,-32.8532,-13.8181
183.576,28.9136,-32.8532,-13.8167
183.582,28.9051,-32.8532,-13.8214
183.586,28.8995,-32.8532,-13.8245
183.592,28.8934,-32.8555,-13.82
183.596,28.8893,-32.8555,-13.8153
183.602,28.8831,-32.8555,-13.82
183.606,28.8806,-32.8555,-13.82
183.612,28.8767,-32.8578,-13.8108
183.616,28.8742,-32.8593,-13.8078
183.622,28.8704,-32.8593,-13.8032
183.626,28.8663,-32.8593,-13.8002
183.632,28.8601,-32.8593,-13.7979
183.636,28.8545,-32.8593,-13.7949
183.642,28.8484,-32.8547,-13.7834
183.646,28.8444,-32.8532,-13.7774
183.652,28.8383,-32.8532,-13.7706
183.656,28.8341,-32.8532,-13.7738
183.662,28.8303,-32.8532,-13.7692
183.666,28.8277,-32.8548,-13.7615
183.672,28.8239,-32.8571,-13.7616
183.676,28.8229,-32.8571,-13.7647
183.682,28.8213,-32.8594,-13.774
183.686,28.8188,-32.8609,-13.774
183.692,28.8149,-32.8632,-13.767
183.698,28.8111,-32.8655,-13.7555
183.703,28.8079,-32.8675,-13.7537
183.707,28.81,-32.8659,-13.7598
183.712,28.8147,-32.8599,-13.7699
183.716,28.8196,-32.8555,-13.7744
183.722,28.8274,-32.8485,-13.7744
183.726,28.831,-32.8454,-13.7744
183.732,28.8318,-32.8454,-13.7813
183.736,28.8293,-32.8439,-13.7814
183.742,28.8207,-32.8391,-13.7767
183.746,28.8137,-32.8361,-13.7692
183.752,28.8027,-32.8314,-13.7576
183.756,28.7987,-32.8268,-13.7607
183.765,28.7964,-32.8164,-13.7503
183.767,28.7981,-32.815,-13.7511
183.77,28.8021,-32.8114,-13.763
183.776,28.8121,-32.8068,-13.7861
183.78,28.8157,-32.8068,-13.7923
183.786,28.8165,-32.8091,-13.8016
183.79,28.814,-32.8091,-13.8046
183.796,28.8053,-32.8138,-13.7999
183.8,28.7966,-32.8169,-13.7938
183.806,28.7836,-32.8192,-13.7916
183.81,28.7764,-32.8177,-13.787
183.816,28.768,-32.8177,-13.7801
183.82,28.7654,-32.813,-13.7755
183.828,28.7665,-32.8038,-13.7725
183.831,28.7691,-32.8015,-13.7737
183.836,28.7737,-32.7976,-13.7834
183.84,28.7773,-32.7946,-13.7896
183.846,28.7804,-32.7923,-13.7942
183.85,28.7793,-32.7907,-13.7943
183.856,28.7755,-32.7907,-13.7989
183.861,28.7724,-32.7926,-13.8065
183.865,28.7683,-32.7926,-13.8097
183.871,28.7621,-32.7926,-13.8027
183.875,28.7596,-32.7911,-13.8012
