tiempo, vx, vy, vz
228.533621,12.524661,-43.493946,-17.539406
228.535623,12.521798,-43.492381,-17.536294
228.537627,12.519715,-43.492381,-17.535529
228.543666,12.515799,-43.490021,-17.549745
228.547824,12.513103,-43.483521,-17.551407
228.553623,12.507077,-43.476721,-17.549193
228.557727,12.501208,-43.471909,-17.557250
228.563616,12.492786,-43.465004,-17.555001
228.567593,12.487099,-43.461896,-17.544156
228.573593,12.478518,-43.459551,-17.548900
228.579550,12.467671,-43.457222,-17.551282
228.582618,12.462085,-43.452426,-17.548911
228.587543,12.453117,-43.450501,-17.539331
228.593579,12.442126,-43.443424,-17.527590
228.597583,12.436400,-43.443424,-17.522931
228.603615,12.427773,-43.441066,-17.525343
228.607584,12.423649,-43.439515,-17.528481
228.613608,12.417388,-43.437161,-17.526181
228.617591,12.414806,-43.430934,-17.523103
228.623592,12.413260,-43.423898,-17.527848
228.627637,12.412218,-43.422317,-17.538951
228.637590,12.409655,-43.418427,-17.566270
228.638574,12.409401,-43.417273,-17.567048
228.643569,12.406163,-43.411416,-17.559284
228.649770,12.399718,-43.401722,-17.552069
228.653751,12.394025,-43.398610,-17.556773
228.659604,12.385655,-43.394035,-17.554538
228.663588,12.378400,-43.395592,-17.546788
228.669578,12.369834,-43.393251,-17.532796
228.673584,12.367237,-43.390120,-17.525003
228.679611,12.363329,-43.394831,-17.536835
228.683789,12.362253,-43.394831,-17.541771
228.689602,12.363028,-43.397103,-17.546368
228.693681,12.363571,-43.397103,-17.533650
228.699795,12.366776,-43.394713,-17.540874
228.703718,12.368832,-43.391647,-17.545509
228.709706,12.369630,-43.389306,-17.561945
228.713708,12.368599,-43.392435,-17.572930
228.717633,12.367588,-43.390901,-17.571431
228.723631,12.363699,-43.390901,-17.555076
228.727600,12.361126,-43.390901,-17.552009
228.733739,12.357145,-43.386102,-17.542467
228.737553,12.354672,-43.383121,-17.526104
228.743573,12.348416,-43.378415,-17.512041
228.747590,12.345811,-43.375275,-17.516787
228.753594,12.341918,-43.368235,-17.516841
228.757596,12.339323,-43.365107,-17.520005
228.763598,12.337777,-43.358070,-17.534134
228.770590,12.335977,-43.355337,-17.536930
228.772606,12.336245,-43.354549,-17.536948
228.779178,12.337121,-43.359686,-17.549850
228.782579,12.337574,-43.361015,-17.552539
228.788566,12.338372,-43.363355,-17.540893
228.792594,12.337335,-43.364930,-17.539355
228.798594,12.333444,-43.364930,-17.532374
228.802564,12.329319,-43.368033,-17.523100
228.809629,12.321977,-43.368033,-17.514879
228.813564,12.320963,-43.363419,-17.513377
228.819576,12.321764,-43.358720,-17.513431
228.827852,12.326102,-43.358720,-17.513505
228.833626,12.329128,-43.349693,-17.524841
228.835617,12.330172,-43.347358,-17.525637
228.839755,12.332340,-43.344124,-17.527291
228.843750,12.332873,-43.342562,-17.533573
228.849746,12.331328,-43.342562,-17.538313
228.853714,12.327205,-43.342562,-17.533697
228.859768,12.318547,-43.342562,-17.526653
228.863767,12.312828,-43.340999,-17.520437
228.869685,12.306678,-43.338686,-17.511238
228.876771,12.302084,-43.335917,-17.497454
228.878760,12.301571,-43.335140,-17.498250
228.884771,12.304722,-43.330441,-17.507701
228.888764,12.306814,-43.325759,-17.507737
228.894763,12.309959,-43.321070,-17.505446
228.898772,12.312060,-43.316369,-17.510183
228.902766,12.314153,-43.316369,-17.510219
228.908771,12.314953,-43.314022,-17.510273
228.914768,12.311065,-43.311678,-17.522046
228.917756,12.307960,-43.310511,-17.520905
228.922713,12.302808,-43.312448,-17.511262
228.928775,12.294139,-43.317186,-17.508948
228.932761,12.288439,-43.317186,-17.504310
228.938713,12.282253,-43.317186,-17.492732
228.942768,12.278039,-43.315602,-17.491184
228.948784,12.276490,-43.315602,-17.491238
228.952765,12.277020,-43.314046,-17.495941
228.958772,12.280169,-43.311698,-17.505386
228.962766,12.283823,-43.310137,-17.513227
228.968760,12.289307,-43.310137,-17.524995
228.972769,12.291408,-43.308570,-17.529731
228.978770,12.292208,-43.308570,-17.525094
228.982760,12.289621,-43.308570,-17.529809
228.988769,12.283376,-43.308570,-17.539257
228.993763,12.276234,-43.310522,-17.533446
228.997763,12.270514,-43.308959,-17.522539
229.005080,12.262910,-43.303239,-17.516885
229.007621,12.260269,-43.301253,-17.518894
229.013671,12.256347,-43.298888,-17.523677
229.017592,12.253804,-43.297356,-17.523713
229.023605,12.249905,-43.292656,-17.509666
229.027678,12.248856,-43.289472,-17.504927
229.033631,12.249650,-43.287145,-17.507307
229.037621,12.250182,-43.284026,-17.516700
229.043615,12.250980,-43.281684,-17.526124
229.047599,12.251511,-43.281684,-17.524603
229.053572,12.249973,-43.281684,-17.529326
229.058563,12.246737,-43.283634,-17.535223
229.062566,12.242577,-43.283634,-17.536823
229.068553,12.234015,-43.283634,-17.532197
229.072600,12.229809,-43.280471,-17.517998
229.078598,12.223576,-43.273438,-17.508675
229.082555,12.221010,-43.270345,-17.516443
229.088614,12.219449,-43.263241,-17.530706
229.092568,12.218431,-43.261695,-17.530742
229.098595,12.216879,-43.259340,-17.544929
229.102608,12.217414,-43.257771,-17.551239
229.108889,12.218251,-43.252862,-17.539021
229.112619,12.215832,-43.252862,-17.540513
229.118629,12.211935,-43.255211,-17.554660
229.122625,12.209344,-43.258334,-17.556258
229.128673,12.205423,-43.258334,-17.549221
229.132688,12.202819,-43.259903,-17.552395
229.139666,12.198295,-43.257176,-17.549731
229.143659,12.195706,-43.257176,-17.548206
229.149666,12.191811,-43.257176,-17.550608
229.155781,12.190236,-43.254786,-17.553053
229.157759,12.189727,-43.254786,-17.555390
229.162767,12.188437,-43.252829,-17.549563
229.168769,12.186891,-43.248137,-17.540234
229.172768,12.185861,-43.245011,-17.546522
229.178717,12.184329,-43.238036,-17.555875
229.182770,12.181701,-43.236452,-17.554328
229.188769,12.177811,-43.234107,-17.556726
229.192769,12.175217,-43.234107,-17.555199
229.198759,12.168992,-43.231766,-17.548229
229.202763,12.164831,-43.228637,-17.548265
229.208768,12.158591,-43.223943,-17.541278
229.212767,12.155998,-43.223943,-17.536626
229.218762,12.154454,-43.219256,-17.534336
229.222775,12.151852,-43.219256,-17.537509
229.228761,12.147970,-43.219256,-17.542242
229.232698,12.145417,-43.216179,-17.542278
229.238772,12.141479,-43.213805,-17.532836
229.242703,12.138930,-43.212269,-17.532872
229.248766,12.134999,-43.209899,-17.537666
229.252760,12.132409,-43.209899,-17.537701
229.258778,12.128507,-43.207547,-17.535403
229.262767,12.124362,-43.209106,-17.536998
229.268806,12.118086,-43.211466,-17.539413
229.272696,12.114043,-43.211466,-17.534887
229.282771,12.103573,-43.207529,-17.515289
229.286769,12.100981,-43.204404,-17.513762
229.289769,12.100208,-43.204404,-17.514962
229.299773,12.097631,-43.204404,-17.522872
229.302770,12.098031,-43.202061,-17.527584
229.303759,12.098162,-43.201288,-17.527593
229.308775,12.098831,-43.197367,-17.529598
229.314772,12.099630,-43.192679,-17.534340
229.318770,12.100163,-43.189554,-17.532813
229.324770,12.096273,-43.184864,-17.542247
229.328770,12.093679,-43.184864,-17.543847
229.334772,12.089787,-43.182518,-17.536863
229.338717,12.087229,-43.180976,-17.543066
229.344765,12.085672,-43.176249,-17.543120
229.348759,12.084643,-43.173127,-17.536912
229.354657,12.083124,-43.170822,-17.546186
229.358777,12.082063,-43.167601,-17.547833
229.364716,12.082854,-43.165280,-17.536281
229.368708,12.081826,-43.163720,-17.536317
229.374775,12.082635,-43.158977,-17.538742
229.378774,12.083168,-43.157414,-17.541904
229.384764,12.083966,-43.157414,-17.553664
229.388705,12.084491,-43.155874,-17.559860
229.394706,12.082946,-43.153529,-17.566950
229.398767,12.081900,-43.153529,-17.574923
229.402772,12.082433,-43.151963,-17.574959
229.408777,12.080887,-43.154310,-17.582054
229.412707,12.079875,-43.151238,-17.589769
229.418771,12.078313,-43.148868,-17.585083
229.422774,12.077282,-43.147304,-17.575732
229.428770,12.075737,-43.144960,-17.589847
229.432764,12.074709,-43.141838,-17.597688
229.438620,12.075489,-43.141838,-17.586297
229.442763,12.074422,-43.136981,-17.589573
229.448779,12.070521,-43.129927,-17.608437
229.452772,12.069493,-43.128366,-17.605351
229.458783,12.067945,-43.130716,-17.598358
229.462771,12.065359,-43.130716,-17.609304
229.468771,12.061468,-43.137751,-17.602323
229.472715,12.058911,-43.137751,-17.594651
229.478771,12.052618,-43.140118,-17.601806
229.482770,12.050025,-43.138555,-17.603405
229.488661,12.046205,-43.138555,-17.591946
229.495779,12.041590,-43.138555,-17.597574
229.497762,12.041079,-43.137780,-17.597592
229.503769,12.039532,-43.137780,-17.592950
229.507783,12.038498,-43.136211,-17.588280
229.513640,12.036989,-43.133922,-17.586043
229.517721,12.035938,-43.130732,-17.587675
229.523726,12.032045,-43.128385,-17.587729
229.527720,12.027894,-43.126824,-17.583082
229.533727,12.019303,-43.124476,-17.578440
229.537717,12.013597,-43.122916,-17.580036
229.543731,12.007347,-43.120566,-17.580090
229.547722,12.003200,-43.119006,-17.587925
229.553713,11.999315,-43.114323,-17.587979
229.557671,11.996749,-43.111229,-17.580280
229.563720,11.992827,-43.111229,-17.580334
229.567716,11.990236,-43.109667,-17.581932
229.573724,11.986340,-43.109667,-17.572593
229.577717,11.983751,-43.108107,-17.567947
229.583655,11.979901,-43.103465,-17.568001
229.587720,11.977265,-43.101877,-17.572803
229.593728,11.973370,-43.099528,-17.572857
229.603718,11.962988,-43.091719,-17.580756
229.605711,11.961695,-43.092498,-17.578437
229.609641,11.960683,-43.090962,-17.569257
229.613847,11.959600,-43.090962,-17.567650
229.619648,11.958106,-43.086428,-17.579039
229.628651,11.952268,-43.089947,-17.561526
229.630654,11.950970,-43.089164,-17.556064
229.634655,11.946812,-43.087600,-17.556100
229.637639,11.943711,-43.088766,-17.553795
229.642654,11.940459,-43.086806,-17.542079
229.648628,11.936585,-43.084471,-17.544468
229.654231,11.935142,-43.080092,-17.540139
229.658560,11.934027,-43.078400,-17.536794
229.662640,11.932976,-43.075211,-17.530452
229.668673,11.929065,-43.070495,-17.528148
229.672599,11.928053,-43.068960,-17.532787
229.678574,11.926514,-43.064290,-17.530505
229.682599,11.925478,-43.062717,-17.536834
229.688604,11.923931,-43.058023,-17.546276
229.692586,11.921349,-43.056466,-17.544755
229.698617,11.915082,-43.051752,-17.528310
229.702607,11.912494,-43.051752,-17.523667
229.708594,11.910952,-43.051752,-17.533081
229.712594,11.911486,-43.053315,-17.533117
229.718601,11.912286,-43.048620,-17.535518
229.722587,11.912817,-43.045504,-17.535554
229.728558,11.915947,-43.043171,-17.535608
229.733576,11.918577,-43.045132,-17.539575
229.737554,11.920662,-43.043577,-17.547385
229.743571,11.923815,-43.041225,-17.559197
229.747582,11.924350,-43.041225,-17.563936
229.753593,11.927500,-43.038876,-17.563990
229.757599,11.926469,-43.037310,-17.564026
229.763605,11.924922,-43.034963,-17.568775
229.767603,11.922329,-43.033400,-17.565686
229.773609,11.918435,-43.028706,-17.551656
229.777710,11.915776,-43.027103,-17.546884
229.783721,11.911878,-43.024753,-17.544589
229.787615,11.910875,-43.023232,-17.546146
229.793764,11.911695,-43.020828,-17.565427
229.797753,11.913786,-43.016151,-17.567022
229.803763,11.916936,-43.016151,-17.569425
229.807777,11.919039,-43.016151,-17.574167
229.813765,11.922178,-43.016151,-17.576562
229.817708,11.922703,-43.016151,-17.584302
229.823777,11.921140,-43.016151,-17.589101
229.827771,11.918550,-43.014590,-17.582893
229.833698,11.914707,-43.014590,-17.582946
229.839776,11.910766,-43.014590,-17.580625
229.843775,11.908173,-43.013027,-17.580661
229.847765,11.904027,-43.011468,-17.583816
229.853760,11.900140,-43.006782,-17.590899
229.857813,11.899096,-43.005198,-17.590935
229.863767,11.899889,-43.000544,-17.593316
229.867715,11.900416,-42.997457,-17.601067
229.873768,11.901222,-42.997457,-17.615315
229.877770,11.901756,-42.999022,-17.618480
229.884776,11.899951,-42.999022,-17.626757
229.888718,11.897395,-42.999022,-17.631415
229.894771,11.891105,-42.999022,-17.629103
229.898774,11.886945,-42.999022,-17.635397
229.904643,11.883139,-42.994434,-17.630863
229.910736,11.881570,-42.987290,-17.616629
229.915725,11.880285,-42.987290,-17.614724
229.919722,11.880818,-42.985728,-17.619447
229.923733,11.881352,-42.984160,-17.617915
229.929718,11.879811,-42.981821,-17.615630
229.933734,11.878776,-42.981821,-17.620375
229.939725,11.877233,-42.977138,-17.611062
229.943722,11.874642,-42.977138,-17.606412
229.949724,11.868404,-42.979484,-17.618195
229.953716,11.864255,-42.976363,-17.621351
229.959727,11.860358,-42.978713,-17.623754
229.963628,11.857829,-42.978713,-17.623789
229.969720,11.856260,-42.978713,-17.630987
229.973726,11.856793,-42.977147,-17.634155
229.979719,11.857592,-42.977147,-17.636551
229.983718,11.858125,-42.977147,-17.644401
229.989728,11.856577,-42.977147,-17.642107
229.993723,11.853987,-42.977147,-17.632774
229.999723,11.845406,-42.974802,-17.628138
230.003716,11.838135,-42.971681,-17.625053
230.007727,11.830832,-42.971681,-17.621953
230.013723,11.824601,-42.971681,-17.614977
230.019740,11.818347,-42.969329,-17.615031
230.031719,11.815262,-42.974011,-17.633866
230.033710,11.815528,-42.974789,-17.636218
230.036718,11.817104,-42.977140,-17.633894
230.038735,11.818161,-42.978717,-17.639431
230.044734,11.821305,-42.983406,-17.653552
230.048687,11.823377,-42.988041,-17.650498
230.054723,11.821823,-42.990400,-17.650552
230.058736,11.817652,-42.990400,-17.650588
230.064728,11.811425,-42.992742,-17.636591
230.068718,11.807278,-42.991183,-17.625710
230.074736,11.801024,-42.988831,-17.637525
230.078728,11.798436,-42.988831,-17.634440
230.084726,11.796891,-42.988831,-17.615740
230.088725,11.795861,-42.988831,-17.615776
230.092732,11.794829,-42.987264,-17.617378
230.098724,11.790944,-42.989606,-17.617432
230.103732,11.787697,-42.991564,-17.613563
230.107720,11.783552,-42.991564,-17.612040
230.113721,11.777316,-42.993909,-17.609748
230.117722,11.771594,-42.995473,-17.603529
230.123730,11.765350,-42.993125,-17.603583
230.127727,11.762759,-42.991562,-17.595808
230.133726,11.763558,-42.991562,-17.598207
230.137720,11.765651,-42.990001,-17.599804
230.143729,11.768801,-42.987653,-17.604555
230.147723,11.770894,-42.986092,-17.610835
230.153726,11.771694,-42.981400,-17.617927
230.157731,11.772228,-42.981400,-17.619529
230.163723,11.773027,-42.979058,-17.619583
230.167720,11.773559,-42.982182,-17.624305
230.173671,11.769701,-42.989160,-17.629010
230.177724,11.767073,-42.992328,-17.625879
230.183733,11.758479,-42.999373,-17.614190
230.187651,11.752876,-43.000905,-17.609631
230.193718,11.746571,-43.003276,-17.602572
230.197729,11.745538,-43.003276,-17.597905
230.203727,11.746338,-43.005620,-17.607336
230.207730,11.750000,-43.008749,-17.619888
230.213667,11.755432,-43.011070,-17.622262
230.217724,11.759144,-43.009484,-17.620713
230.223622,11.762235,-43.009484,-17.618461
230.227740,11.764394,-43.009484,-17.620107
230.233726,11.767531,-43.011823,-17.617821
230.237718,11.766503,-43.010263,-17.617857
230.243737,11.762600,-43.005558,-17.608502
230.247728,11.758453,-43.003999,-17.594499
230.253724,11.752221,-43.003999,-17.578149
230.257677,11.748113,-43.002454,-17.584364
230.263908,11.741638,-42.997583,-17.601467
230.267631,11.739224,-42.994673,-17.594225
230.273645,11.737675,-42.992322,-17.584878
230.277619,11.738204,-42.992322,-17.583360
230.283649,11.741365,-42.994679,-17.595198
230.287651,11.743462,-42.997807,-17.603055
230.294661,11.744397,-42.997807,-17.600378
230.298652,11.743369,-42.997807,-17.597294
230.304625,11.737161,-43.000142,-17.585675
230.308672,11.731374,-43.003305,-17.580967
230.314658,11.722813,-43.000966,-17.576341
230.317646,11.718540,-43.000966,-17.565858
230.323653,11.714645,-42.998618,-17.551825
230.327647,11.715178,-42.997057,-17.554983
230.333648,11.715977,-42.994711,-17.569110
230.337651,11.716511,-42.993147,-17.567581
230.343662,11.717312,-42.993147,-17.581731
230.347653,11.719404,-42.993147,-17.578647
230.353645,11.724886,-42.995489,-17.574017
230.357735,11.725431,-43.000284,-17.583645
230.363659,11.723905,-42.997969,-17.592960
230.367653,11.721316,-42.996408,-17.592996
230.373657,11.717423,-42.991715,-17.586010
230.377649,11.716395,-42.988594,-17.584486
230.383648,11.714850,-42.981561,-17.579850
230.387650,11.715383,-42.976868,-17.579886
230.393661,11.716184,-42.972170,-17.582290
230.397647,11.716715,-42.969054,-17.583883
230.403647,11.719860,-42.964364,-17.581592
230.407662,11.720395,-42.965933,-17.581628
230.413652,11.718852,-42.963592,-17.593388
230.417650,11.717822,-42.965154,-17.598111
230.423629,11.713946,-42.965154,-17.584144
230.428620,11.710710,-42.967105,-17.584189
230.432653,11.708095,-42.967105,-17.588954
230.438582,11.706567,-42.964788,-17.582056
230.442661,11.705517,-42.964788,-17.578904
230.448625,11.703981,-42.964788,-17.583619
230.452634,11.704515,-42.963221,-17.582088
230.458661,11.707674,-42.963221,-17.572720
230.462652,11.709766,-42.961661,-17.578995
230.468648,11.712908,-42.959318,-17.593110
230.472655,11.715008,-42.959318,-17.588448
230.478651,11.715807,-42.959318,-17.586158
230.482655,11.713211,-42.960883,-17.594019
230.488646,11.706985,-42.960883,-17.598756
230.492649,11.702825,-42.960883,-17.597227
230.498673,11.696565,-42.965591,-17.597281
230.502658,11.693981,-42.964034,-17.598875
230.508663,11.692434,-42.964034,-17.608317
230.512657,11.691406,-42.964034,-17.613035
230.520647,11.689348,-42.964034,-17.616230
230.523663,11.687392,-42.964034,-17.615078
230.528654,11.686107,-42.965985,-17.603419
230.532654,11.686640,-42.967548,-17.605019
230.538686,11.687444,-42.967548,-17.619218
230.544649,11.688238,-42.967548,-17.623933
230.548653,11.688772,-42.967548,-17.616144
230.562651,11.685167,-42.973019,-17.627212
230.566654,11.684136,-42.974583,-17.633506
230.567645,11.683880,-42.974971,-17.633127
230.569636,11.683368,-42.973414,-17.634702
230.578662,11.677515,-42.973414,-17.659477
230.581648,11.676746,-42.974581,-17.660671
230.583653,11.676230,-42.976149,-17.662256
230.589654,11.674684,-42.976149,-17.667001
230.593600,11.673668,-42.977691,-17.657783
230.599659,11.669739,-42.977691,-17.643629
230.603647,11.667153,-42.979250,-17.643664
230.609658,11.663256,-42.979250,-17.639020
230.613648,11.660669,-42.980809,-17.640615
230.619672,11.656763,-42.980809,-17.659505
230.622658,11.657161,-42.980809,-17.659531
230.627653,11.659779,-42.982761,-17.667385
230.633648,11.662921,-42.987447,-17.681497
230.637655,11.665021,-42.987447,-17.679967
230.643663,11.663473,-42.994492,-17.682370
230.648652,11.660238,-42.998392,-17.686314
230.654661,11.653994,-43.003089,-17.676974
230.658654,11.648283,-43.006210,-17.664525
230.664649,11.639710,-43.008553,-17.657550
230.668651,11.633987,-43.010117,-17.659150
230.673730,11.630694,-43.010117,-17.659195
230.677730,11.629664,-43.010117,-17.659231
230.683690,11.628128,-43.007788,-17.659285
230.687732,11.628667,-43.007788,-17.657742
230.693724,11.629466,-43.010130,-17.650770
230.697719,11.629998,-43.011691,-17.653928
230.703784,11.630806,-43.016432,-17.665835
230.707656,11.631323,-43.019458,-17.673437
230.713730,11.629758,-43.021832,-17.680613
230.717725,11.625606,-43.024955,-17.686894
230.723743,11.619352,-43.032011,-17.691653
230.727723,11.613661,-43.033567,-17.677689
230.733725,11.607423,-43.031221,-17.649593
230.737735,11.604823,-43.028087,-17.643360
230.743737,11.600931,-43.030432,-17.645760
230.747731,11.598342,-43.028871,-17.647357
230.753605,11.594533,-43.026576,-17.642818
230.757739,11.591852,-43.026576,-17.639624
230.763728,11.592651,-43.026576,-17.642018
230.767729,11.594748,-43.028139,-17.649873
230.773728,11.597892,-43.030484,-17.661650
230.780725,11.598824,-43.030484,-17.675386
230.782729,11.598308,-43.030484,-17.676971
230.788732,11.596762,-43.030484,-17.669986
230.792730,11.595732,-43.028921,-17.659084
230.798718,11.591850,-43.026581,-17.654457
230.802679,11.589281,-43.025033,-17.659137
230.808743,11.585349,-43.022663,-17.659192
230.812728,11.584323,-43.022663,-17.652998
230.818728,11.582778,-43.020318,-17.655397
230.822739,11.583312,-43.018750,-17.660136
230.828731,11.588795,-43.016408,-17.669557
230.832733,11.592456,-43.016408,-17.672721
230.838743,11.597955,-43.016408,-17.675124
230.842733,11.600046,-43.017968,-17.682957
230.848670,11.600838,-43.020288,-17.696933
230.852724,11.599793,-43.020288,-17.695385
230.859531,11.592719,-43.017628,-17.687465
230.862708,11.589418,-43.020111,-17.683768
230.868729,11.585514,-43.020111,-17.676763
230.872770,11.584473,-43.021691,-17.684696
230.878731,11.585267,-43.019361,-17.691739
230.882731,11.587364,-43.019361,-17.691775
230.890679,11.591529,-43.016254,-17.691846
230.893723,11.594315,-43.016254,-17.694253
230.898806,11.598965,-43.016254,-17.702245
230.902727,11.602553,-43.019319,-17.713008
230.908743,11.605706,-43.016968,-17.720116
230.912733,11.606238,-43.015409,-17.717033
230.918658,11.602396,-43.017724,-17.714770
230.922742,11.596555,-43.017724,-17.717999
230.928731,11.587991,-43.020065,-17.729757
230.932731,11.583834,-43.020065,-17.723539
230.938669,11.582304,-43.022386,-17.711989
230.942733,11.582846,-43.022386,-17.712025
230.948735,11.585992,-43.022386,-17.714425
230.954621,11.589077,-43.024686,-17.723680
230.958740,11.591235,-43.024686,-17.728546
230.962727,11.593325,-43.023128,-17.728582
230.968724,11.594124,-43.025472,-17.740355
230.972736,11.593091,-43.027040,-17.749800
230.978734,11.589202,-43.029384,-17.761575
230.982731,11.586610,-43.029384,-17.763173
230.988737,11.582716,-43.029384,-17.753837
230.992729,11.580128,-43.032505,-17.753873
230.998733,11.578581,-43.037198,-17.756274
231.003637,11.577318,-43.037198,-17.748651
231.007742,11.576261,-43.042011,-17.750293
231.013723,11.574720,-43.042011,-17.755022
231.017727,11.573689,-43.043576,-17.751928
231.023737,11.572141,-43.048274,-17.747284
231.029730,11.568255,-43.050616,-17.759049
231.033722,11.565667,-43.052176,-17.766886
231.037644,11.564657,-43.053709,-17.762323
231.043789,11.563074,-43.053709,-17.771985
231.047779,11.563606,-43.052150,-17.770461
231.053779,11.566750,-43.052150,-17.765825
231.057779,11.568847,-43.053713,-17.773678
231.063773,11.571988,-43.053713,-17.783102
231.067776,11.570957,-43.056842,-17.790961
231.073778,11.567066,-43.059188,-17.800398
231.077780,11.564471,-43.059188,-17.798870
231.083775,11.560584,-43.061531,-17.789552
231.088781,11.557338,-43.065444,-17.795466
231.094783,11.555792,-43.067790,-17.807249
231.098781,11.554762,-43.070915,-17.808848
231.104645,11.553252,-43.073207,-17.815776
231.108644,11.553785,-43.076333,-17.817375
231.113731,11.554463,-43.082297,-17.819409
231.117734,11.553432,-43.085426,-17.825703
231.123742,11.551884,-43.090122,-17.825757
231.127726,11.549301,-43.090122,-17.821121
231.133734,11.543057,-43.094819,-17.818827
231.137737,11.538897,-43.094819,-17.812605
231.143744,11.535002,-43.097167,-17.810311
231.147735,11.532415,-43.095607,-17.818146
231.153723,11.530872,-43.095607,-17.820541
231.157737,11.529839,-43.094038,-17.815870
231.163735,11.530638,-43.094038,-17.811236
231.167732,11.529608,-43.090914,-17.808147
231.173724,11.528065,-43.090914,-17.805859
231.177727,11.527034,-43.090914,-17.809024
231.183738,11.523137,-43.090914,-17.818476
231.187733,11.518985,-43.090914,-17.816950
231.193743,11.510390,-43.090914,-17.821702
231.197675,11.506304,-43.090914,-17.823274
231.203770,11.499970,-43.093296,-17.813800
231.207743,11.495841,-43.096401,-17.807625
231.213726,11.489623,-43.101078,-17.810017
231.217729,11.485463,-43.104207,-17.810053
231.223668,11.479291,-43.104207,-17.796179
231.227733,11.476655,-43.104207,-17.797805
231.233734,11.475110,-43.108898,-17.809586
231.237728,11.474081,-43.110459,-17.815865
231.243738,11.472533,-43.115157,-17.815919
231.247731,11.469944,-43.115157,-17.809713
231.253732,11.463708,-43.117502,-17.800385
231.257734,11.459548,-43.119066,-17.786344
231.263739,11.453308,-43.116719,-17.786398
231.270732,11.446041,-43.116719,-17.789194
231.275743,11.440833,-43.116719,-17.777488
231.279735,11.438245,-43.118280,-17.774404
231.283735,11.435651,-43.116716,-17.779130
231.289683,11.434119,-43.116716,-17.781508
231.293726,11.434658,-43.116716,-17.778384
231.299738,11.433109,-43.119066,-17.785487
231.310745,11.430274,-43.127670,-17.785586
231.311726,11.430022,-43.129203,-17.783678
231.313726,11.428725,-43.130767,-17.783696
231.319728,11.424833,-43.135458,-17.788441
231.323736,11.422234,-43.141724,-17.783778
231.327735,11.419641,-43.144850,-17.783814
231.333734,11.413407,-43.147195,-17.781523
231.339737,11.407169,-43.149541,-17.769846
231.342735,11.404053,-43.150713,-17.768701
231.347736,11.400810,-43.150713,-17.764837
231.353724,11.396928,-43.153053,-17.762551
231.357732,11.395895,-43.156186,-17.765720
231.363728,11.394351,-43.158529,-17.770460
231.367728,11.393321,-43.161656,-17.776750
231.373735,11.391774,-43.168699,-17.772108
231.377732,11.390744,-43.173386,-17.775269
231.383670,11.389215,-43.175707,-17.784605
231.387724,11.388171,-43.177291,-17.786226
231.393736,11.388972,-43.179641,-17.795679
231.397732,11.387943,-43.182764,-17.805085
231.403731,11.386398,-43.187454,-17.821552
231.407733,11.385367,-43.192146,-17.810639
231.413729,11.381479,-43.194490,-17.798975
231.417729,11.377322,-43.197616,-17.802138
231.423738,11.373426,-43.202313,-17.804541
231.427734,11.370835,-43.205437,-17.793644
231.433730,11.364604,-43.210124,-17.793698
231.437732,11.362009,-43.213252,-17.803119
231.443758,11.358101,-43.217962,-17.812594
231.447739,11.355520,-43.219518,-17.815741
231.453736,11.353976,-43.226550,-17.820483
231.457739,11.352945,-43.229679,-17.818954
231.463676,11.351415,-43.238961,-17.823649
231.467681,11.348819,-43.242091,-17.823685
231.473676,11.344931,-43.249120,-17.821395
231.477681,11.342335,-43.252251,-17.815170
231.483681,11.338444,-43.254596,-17.819914
231.487685,11.335848,-43.259291,-17.829340
231.493696,11.331950,-43.263989,-17.843490
231.497684,11.329365,-43.267107,-17.849760
231.503687,11.325472,-43.271799,-17.835737
231.507690,11.321312,-43.276493,-17.838902
231.513694,11.317419,-43.285879,-17.855382
231.517686,11.314831,-43.293680,-17.856978
231.523689,11.308592,-43.305411,-17.857032
231.527685,11.304440,-43.314782,-17.861753
231.533686,11.295858,-43.331200,-17.871189
231.538649,11.286821,-43.338958,-17.871233
231.544698,11.273442,-43.346051,-17.861831
231.548681,11.266189,-43.352278,-17.852527
231.554685,11.259949,-43.356971,-17.840848
231.558692,11.257351,-43.358537,-17.839318
231.563689,11.256064,-43.360490,-17.847175
231.567684,11.253474,-43.362051,-17.861263
231.573700,11.249573,-43.364403,-17.866020
231.577686,11.246989,-43.367518,-17.861382
231.583684,11.243100,-43.369863,-17.868469
231.587683,11.238944,-43.372989,-17.874756
231.593695,11.230346,-43.375338,-17.884209
231.597672,11.223104,-43.376893,-17.885799
231.603685,11.209805,-43.376893,-17.881153
231.607695,11.200936,-43.376893,-17.874920
231.613687,11.187683,-43.376893,-17.867948
231.617690,11.178830,-43.376893,-17.861726
231.623695,11.165548,-43.376893,-17.866474
231.627688,11.156717,-43.376893,-17.868071
231.633780,11.145624,-43.379274,-17.860983
231.637779,11.139905,-43.382400,-17.861019
231.643796,11.136003,-43.389455,-17.868128
231.647778,11.133421,-43.397236,-17.874389
231.653787,11.131874,-43.411327,-17.888534
231.657779,11.129285,-43.417568,-17.901052
231.663782,11.123047,-43.429299,-17.905798
231.667704,11.117438,-43.432365,-17.901235
231.673658,11.106596,-43.439346,-17.910596
231.677741,11.099162,-43.440942,-17.905846
231.683734,11.088249,-43.443284,-17.896530
231.687733,11.079404,-43.446410,-17.901255
231.693738,11.066123,-43.451104,-17.898962
231.697729,11.060415,-43.452664,-17.892759
